BufId,SpillCost,Time
590.0,32.0,621
595.0,32.0,622
627.0,32.0,623
632.0,32.0,624
664.0,32.0,625
669.0,32.0,626
701.0,32.0,627
706.0,32.0,628
738.0,32.0,629
743.0,32.0,630
775.0,32.0,631
780.0,32.0,632
814.0,32.0,633
819.0,32.0,634
853.0,32.0,635
858.0,32.0,636
890.0,32.0,637
895.0,32.0,638
927.0,32.0,639
932.0,32.0,640
964.0,32.0,641
969.0,32.0,642
1001.0,32.0,643
1006.0,32.0,644
1038.0,32.0,645
1043.0,32.0,646
1075.0,32.0,647
1080.0,32.0,648
1114.0,32.0,649
1119.0,32.0,650
1153.0,32.0,651
1158.0,32.0,652
1190.0,32.0,653
1195.0,32.0,654
1227.0,32.0,655
1232.0,32.0,656
1264.0,32.0,657
1269.0,32.0,658
1301.0,32.0,659
1306.0,32.0,660
1338.0,32.0,661
1343.0,32.0,662
1375.0,32.0,663
1380.0,32.0,664
1414.0,32.0,665
1419.0,32.0,666
1453.0,32.0,667
1458.0,32.0,668
1490.0,32.0,669
1495.0,32.0,670
1527.0,32.0,671
1532.0,32.0,672
1564.0,32.0,673
1569.0,32.0,674
1601.0,32.0,675
1606.0,32.0,676
1638.0,32.0,677
1643.0,32.0,678
1675.0,32.0,679
1680.0,32.0,680
1714.0,32.0,681
1719.0,32.0,682
1753.0,32.0,683
1758.0,32.0,684
1790.0,32.0,685
1795.0,32.0,686
1827.0,32.0,687
1832.0,32.0,688
1864.0,32.0,689
1869.0,32.0,690
1901.0,32.0,691
1906.0,32.0,692
1938.0,32.0,693
1943.0,32.0,694
1975.0,32.0,695
1980.0,32.0,696
2014.0,32.0,697
2019.0,32.0,698
2056.0,32.0,699
2061.0,32.0,700
2096.0,32.0,701
2101.0,32.0,702
2136.0,32.0,703
2141.0,32.0,704
2176.0,32.0,705
2181.0,32.0,706
2216.0,32.0,707
2221.0,32.0,708
2256.0,32.0,709
2261.0,32.0,710
2296.0,32.0,711
113.0,4.0,716
118.0,4.0,716
138.0,4.0,716
143.0,4.0,716
163.0,4.0,716
168.0,4.0,716
188.0,4.0,716
193.0,4.0,716
213.0,4.0,716
218.0,4.0,716
220.0,4.0,716
221.0,4.0,716
222.0,4.0,716
223.0,4.0,716
224.0,4.0,716
225.0,4.0,716
226.0,4.0,716
227.0,4.0,716
252.0,4.0,716
257.0,4.0,716
259.0,4.0,716
260.0,4.0,716
261.0,4.0,716
262.0,4.0,716
263.0,4.0,716
264.0,4.0,716
265.0,4.0,716
266.0,4.0,716
289.0,4.0,716
294.0,4.0,716
296.0,4.0,716
297.0,4.0,716
298.0,4.0,716
299.0,4.0,716
300.0,4.0,716
301.0,4.0,716
302.0,4.0,716
303.0,4.0,716
326.0,4.0,716
331.0,4.0,716
333.0,4.0,716
334.0,4.0,716
335.0,4.0,716
336.0,4.0,716
337.0,4.0,716
338.0,4.0,716
339.0,4.0,716
340.0,4.0,716
363.0,4.0,716
368.0,4.0,716
370.0,4.0,716
371.0,4.0,716
372.0,4.0,716
373.0,4.0,716
374.0,4.0,716
375.0,4.0,716
2301.0,32.0,716
9.0,256.0,717
10.0,256.0,718
13.0,256.0,719
14.0,256.0,720
15.0,256.0,721
27.0,256.0,722
28.0,256.0,723
36.0,256.0,724
37.0,256.0,725
40.0,256.0,726
41.0,256.0,727
42.0,256.0,728
52.0,256.0,729
53.0,256.0,730
61.0,256.0,731
62.0,256.0,732
65.0,256.0,733
66.0,256.0,734
67.0,256.0,735
77.0,256.0,736
78.0,256.0,737
86.0,256.0,738
87.0,256.0,739
90.0,256.0,740
91.0,256.0,741
92.0,256.0,742
102.0,256.0,743
103.0,256.0,744
111.0,256.0,745
112.0,256.0,746
115.0,256.0,747
116.0,256.0,748
117.0,256.0,749
127.0,256.0,750
128.0,256.0,751
136.0,256.0,752
137.0,256.0,753
140.0,256.0,754
141.0,256.0,755
142.0,256.0,756
152.0,256.0,757
153.0,256.0,758
161.0,256.0,759
162.0,256.0,760
165.0,256.0,761
166.0,256.0,762
167.0,256.0,763
177.0,256.0,764
178.0,256.0,765
186.0,256.0,766
187.0,256.0,767
190.0,256.0,768
191.0,256.0,769
192.0,256.0,770
202.0,256.0,771
203.0,256.0,772
211.0,256.0,773
212.0,256.0,774
215.0,256.0,775
216.0,256.0,776
217.0,256.0,777
237.0,256.0,778
238.0,256.0,779
239.0,256.0,780
240.0,256.0,781
241.0,256.0,782
242.0,256.0,783
243.0,256.0,784
244.0,256.0,785
250.0,256.0,786
251.0,256.0,787
254.0,256.0,788
255.0,256.0,789
256.0,256.0,790
274.0,256.0,791
275.0,256.0,792
276.0,256.0,793
277.0,256.0,794
278.0,256.0,795
279.0,256.0,796
280.0,256.0,797
281.0,256.0,798
287.0,256.0,799
288.0,256.0,800
291.0,256.0,801
292.0,256.0,802
293.0,256.0,803
311.0,256.0,804
312.0,256.0,805
313.0,256.0,806
314.0,256.0,807
315.0,256.0,808
316.0,256.0,809
317.0,256.0,810
318.0,256.0,811
324.0,256.0,812
325.0,256.0,813
328.0,256.0,814
329.0,256.0,815
330.0,256.0,816
348.0,256.0,817
349.0,256.0,818
350.0,256.0,819
351.0,256.0,820
352.0,256.0,821
353.0,256.0,822
354.0,256.0,823
355.0,256.0,824
361.0,256.0,825
362.0,256.0,826
365.0,256.0,827
366.0,256.0,828
367.0,256.0,829
385.0,256.0,830
386.0,256.0,831
387.0,256.0,832
388.0,256.0,833
389.0,256.0,834
390.0,256.0,835
391.0,256.0,836
392.0,256.0,837
398.0,256.0,838
399.0,256.0,839
402.0,256.0,840
403.0,256.0,841
404.0,256.0,842
422.0,256.0,843
423.0,256.0,844
424.0,256.0,845
425.0,256.0,846
426.0,256.0,847
427.0,256.0,848
428.0,256.0,849
429.0,256.0,850
435.0,256.0,851
436.0,256.0,852
439.0,256.0,853
440.0,256.0,854
441.0,256.0,855
459.0,256.0,856
460.0,256.0,857
461.0,256.0,858
462.0,256.0,859
463.0,256.0,860
464.0,256.0,861
465.0,256.0,862
466.0,256.0,863
472.0,256.0,864
473.0,256.0,865
476.0,256.0,866
477.0,256.0,867
478.0,256.0,868
496.0,256.0,869
497.0,256.0,870
498.0,256.0,871
499.0,256.0,872
500.0,256.0,873
501.0,256.0,874
502.0,256.0,875
503.0,256.0,876
511.0,256.0,877
512.0,256.0,878
515.0,256.0,879
516.0,256.0,880
517.0,256.0,881
537.0,256.0,882
538.0,256.0,883
539.0,256.0,884
540.0,256.0,885
541.0,256.0,886
542.0,256.0,887
543.0,256.0,888
544.0,256.0,889
550.0,256.0,890
551.0,256.0,891
554.0,256.0,892
555.0,256.0,893
556.0,256.0,894
574.0,256.0,895
575.0,256.0,896
576.0,256.0,897
577.0,256.0,898
578.0,256.0,899
579.0,256.0,900
580.0,256.0,901
581.0,256.0,902
587.0,256.0,903
588.0,256.0,904
591.0,256.0,905
592.0,256.0,906
593.0,256.0,907
611.0,256.0,908
612.0,256.0,909
613.0,256.0,910
614.0,256.0,911
615.0,256.0,912
616.0,256.0,913
617.0,256.0,914
618.0,256.0,915
624.0,256.0,916
625.0,256.0,917
628.0,256.0,918
629.0,256.0,919
630.0,256.0,920
648.0,256.0,921
649.0,256.0,922
650.0,256.0,923
651.0,256.0,924
652.0,256.0,925
653.0,256.0,926
654.0,256.0,927
655.0,256.0,928
661.0,256.0,929
662.0,256.0,930
665.0,256.0,931
666.0,256.0,932
667.0,256.0,933
685.0,256.0,934
686.0,256.0,935
687.0,256.0,936
688.0,256.0,937
689.0,256.0,938
690.0,256.0,939
691.0,256.0,940
692.0,256.0,941
698.0,256.0,942
699.0,256.0,943
702.0,256.0,944
703.0,256.0,945
704.0,256.0,946
722.0,256.0,947
723.0,256.0,948
724.0,256.0,949
725.0,256.0,950
726.0,256.0,951
727.0,256.0,952
728.0,256.0,953
729.0,256.0,954
735.0,256.0,955
736.0,256.0,956
739.0,256.0,957
740.0,256.0,958
741.0,256.0,959
759.0,256.0,960
760.0,256.0,961
761.0,256.0,962
762.0,256.0,963
763.0,256.0,964
764.0,256.0,965
765.0,256.0,966
766.0,256.0,967
772.0,256.0,968
773.0,256.0,969
776.0,256.0,970
777.0,256.0,971
778.0,256.0,972
796.0,256.0,973
797.0,256.0,974
798.0,256.0,975
799.0,256.0,976
800.0,256.0,977
801.0,256.0,978
802.0,256.0,979
803.0,256.0,980
811.0,256.0,981
812.0,256.0,982
815.0,256.0,983
816.0,256.0,984
817.0,256.0,985
837.0,256.0,986
838.0,256.0,987
839.0,256.0,988
840.0,256.0,989
841.0,256.0,990
842.0,256.0,991
843.0,256.0,992
844.0,256.0,993
850.0,256.0,994
851.0,256.0,995
854.0,256.0,996
855.0,256.0,997
856.0,256.0,998
874.0,256.0,999
875.0,256.0,1000
876.0,256.0,1001
877.0,256.0,1002
878.0,256.0,1003
879.0,256.0,1004
880.0,256.0,1005
881.0,256.0,1006
887.0,256.0,1007
888.0,256.0,1008
891.0,256.0,1009
892.0,256.0,1010
893.0,256.0,1011
911.0,256.0,1012
912.0,256.0,1013
913.0,256.0,1014
914.0,256.0,1015
915.0,256.0,1016
916.0,256.0,1017
917.0,256.0,1018
918.0,256.0,1019
924.0,256.0,1020
925.0,256.0,1021
928.0,256.0,1022
929.0,256.0,1023
930.0,256.0,1024
948.0,256.0,1025
949.0,256.0,1026
950.0,256.0,1027
951.0,256.0,1028
952.0,256.0,1029
953.0,256.0,1030
954.0,256.0,1031
955.0,256.0,1032
961.0,256.0,1033
962.0,256.0,1034
965.0,256.0,1035
966.0,256.0,1036
967.0,256.0,1037
985.0,256.0,1038
986.0,256.0,1039
987.0,256.0,1040
988.0,256.0,1041
989.0,256.0,1042
990.0,256.0,1043
991.0,256.0,1044
992.0,256.0,1045
998.0,256.0,1046
999.0,256.0,1047
1002.0,256.0,1048
1003.0,256.0,1049
1004.0,256.0,1050
1022.0,256.0,1051
1023.0,256.0,1052
1024.0,256.0,1053
1025.0,256.0,1054
1026.0,256.0,1055
1027.0,256.0,1056
1028.0,256.0,1057
1029.0,256.0,1058
1035.0,256.0,1059
1036.0,256.0,1060
1039.0,256.0,1061
1040.0,256.0,1062
1041.0,256.0,1063
1059.0,256.0,1064
1060.0,256.0,1065
1061.0,256.0,1066
1062.0,256.0,1067
1063.0,256.0,1068
1064.0,256.0,1069
1065.0,256.0,1070
1066.0,256.0,1071
1072.0,256.0,1072
1073.0,256.0,1073
1076.0,256.0,1074
1077.0,256.0,1075
1078.0,256.0,1076
1096.0,256.0,1077
1097.0,256.0,1078
1098.0,256.0,1079
1099.0,256.0,1080
1100.0,256.0,1081
1101.0,256.0,1082
1102.0,256.0,1083
1103.0,256.0,1084
1111.0,256.0,1085
1112.0,256.0,1086
1115.0,256.0,1087
1116.0,256.0,1088
1117.0,256.0,1089
1137.0,256.0,1090
1138.0,256.0,1091
1139.0,256.0,1092
1140.0,256.0,1093
1141.0,256.0,1094
1142.0,256.0,1095
1143.0,256.0,1096
1144.0,256.0,1097
1150.0,256.0,1098
1151.0,256.0,1099
1154.0,256.0,1100
1155.0,256.0,1101
1156.0,256.0,1102
1174.0,256.0,1103
1175.0,256.0,1104
1176.0,256.0,1105
1177.0,256.0,1106
1178.0,256.0,1107
1179.0,256.0,1108
1180.0,256.0,1109
1181.0,256.0,1110
1187.0,256.0,1111
1188.0,256.0,1112
1191.0,256.0,1113
1192.0,256.0,1114
1193.0,256.0,1115
1211.0,256.0,1116
1212.0,256.0,1117
1213.0,256.0,1118
1214.0,256.0,1119
1215.0,256.0,1120
1216.0,256.0,1121
1217.0,256.0,1122
1218.0,256.0,1123
1224.0,256.0,1124
1225.0,256.0,1125
1228.0,256.0,1126
1229.0,256.0,1127
1230.0,256.0,1128
1248.0,256.0,1129
1249.0,256.0,1130
1250.0,256.0,1131
1251.0,256.0,1132
1252.0,256.0,1133
1253.0,256.0,1134
1254.0,256.0,1135
1255.0,256.0,1136
1261.0,256.0,1137
1262.0,256.0,1138
1265.0,256.0,1139
1266.0,256.0,1140
1267.0,256.0,1141
1285.0,256.0,1142
1286.0,256.0,1143
1287.0,256.0,1144
1288.0,256.0,1145
1289.0,256.0,1146
1290.0,256.0,1147
1291.0,256.0,1148
1292.0,256.0,1149
1298.0,256.0,1150
1299.0,256.0,1151
1302.0,256.0,1152
1303.0,256.0,1153
1304.0,256.0,1154
1322.0,256.0,1155
1323.0,256.0,1156
1324.0,256.0,1157
1325.0,256.0,1158
1326.0,256.0,1159
1327.0,256.0,1160
1328.0,256.0,1161
1329.0,256.0,1162
1335.0,256.0,1163
1336.0,256.0,1164
1339.0,256.0,1165
1340.0,256.0,1166
1341.0,256.0,1167
1359.0,256.0,1168
1360.0,256.0,1169
1361.0,256.0,1170
1362.0,256.0,1171
1363.0,256.0,1172
1364.0,256.0,1173
1365.0,256.0,1174
1366.0,256.0,1175
1372.0,256.0,1176
1373.0,256.0,1177
1376.0,256.0,1178
1377.0,256.0,1179
1378.0,256.0,1180
1396.0,256.0,1181
1397.0,256.0,1182
1398.0,256.0,1183
1399.0,256.0,1184
1400.0,256.0,1185
1401.0,256.0,1186
1402.0,256.0,1187
1403.0,256.0,1188
1411.0,256.0,1189
1412.0,256.0,1190
1415.0,256.0,1191
1416.0,256.0,1192
1417.0,256.0,1193
1437.0,256.0,1194
1438.0,256.0,1195
1439.0,256.0,1196
1440.0,256.0,1197
1441.0,256.0,1198
1442.0,256.0,1199
1443.0,256.0,1200
1444.0,256.0,1201
1450.0,256.0,1202
1451.0,256.0,1203
1454.0,256.0,1204
1455.0,256.0,1205
1456.0,256.0,1206
1474.0,256.0,1207
1475.0,256.0,1208
1476.0,256.0,1209
1477.0,256.0,1210
1478.0,256.0,1211
1479.0,256.0,1212
1480.0,256.0,1213
1481.0,256.0,1214
1487.0,256.0,1215
1488.0,256.0,1216
1491.0,256.0,1217
1492.0,256.0,1218
1493.0,256.0,1219
1511.0,256.0,1220
1512.0,256.0,1221
1513.0,256.0,1222
1514.0,256.0,1223
1515.0,256.0,1224
1516.0,256.0,1225
1517.0,256.0,1226
1518.0,256.0,1227
1524.0,256.0,1228
1525.0,256.0,1229
1528.0,256.0,1230
1529.0,256.0,1231
1530.0,256.0,1232
1548.0,256.0,1233
1549.0,256.0,1234
1550.0,256.0,1235
1551.0,256.0,1236
1552.0,256.0,1237
1553.0,256.0,1238
1554.0,256.0,1239
1555.0,256.0,1240
1561.0,256.0,1241
1562.0,256.0,1242
1565.0,256.0,1243
1566.0,256.0,1244
1567.0,256.0,1245
1585.0,256.0,1246
1586.0,256.0,1247
1587.0,256.0,1248
1588.0,256.0,1249
1589.0,256.0,1250
1590.0,256.0,1251
1591.0,256.0,1252
1592.0,256.0,1253
1598.0,256.0,1254
1599.0,256.0,1255
1602.0,256.0,1256
1603.0,256.0,1257
1604.0,256.0,1258
1622.0,256.0,1259
1623.0,256.0,1260
1624.0,256.0,1261
1625.0,256.0,1262
1626.0,256.0,1263
1627.0,256.0,1264
1628.0,256.0,1265
1629.0,256.0,1266
1635.0,256.0,1267
1636.0,256.0,1268
1639.0,256.0,1269
1640.0,256.0,1270
1641.0,256.0,1271
1659.0,256.0,1272
1660.0,256.0,1273
1661.0,256.0,1274
1662.0,256.0,1275
1663.0,256.0,1276
1664.0,256.0,1277
1665.0,256.0,1278
1666.0,256.0,1279
1672.0,256.0,1280
1673.0,256.0,1281
1676.0,256.0,1282
1677.0,256.0,1283
1678.0,256.0,1284
1696.0,256.0,1285
1697.0,256.0,1286
1698.0,256.0,1287
1699.0,256.0,1288
1700.0,256.0,1289
1701.0,256.0,1290
1702.0,256.0,1291
1703.0,256.0,1292
1711.0,256.0,1293
1712.0,256.0,1294
1715.0,256.0,1295
1716.0,256.0,1296
1717.0,256.0,1297
1737.0,256.0,1298
1738.0,256.0,1299
1739.0,256.0,1300
1740.0,256.0,1301
1741.0,256.0,1302
1742.0,256.0,1303
1743.0,256.0,1304
1744.0,256.0,1305
1750.0,256.0,1306
1751.0,256.0,1307
1754.0,256.0,1308
1755.0,256.0,1309
1756.0,256.0,1310
1774.0,256.0,1311
1775.0,256.0,1312
1776.0,256.0,1313
1777.0,256.0,1314
1778.0,256.0,1315
1779.0,256.0,1316
1780.0,256.0,1317
1781.0,256.0,1318
1787.0,256.0,1319
1788.0,256.0,1320
1791.0,256.0,1321
1792.0,256.0,1322
1793.0,256.0,1323
1811.0,256.0,1324
1812.0,256.0,1325
1813.0,256.0,1326
1814.0,256.0,1327
1815.0,256.0,1328
1816.0,256.0,1329
1817.0,256.0,1330
1818.0,256.0,1331
1824.0,256.0,1332
1825.0,256.0,1333
1828.0,256.0,1334
1829.0,256.0,1335
1830.0,256.0,1336
1848.0,256.0,1337
1849.0,256.0,1338
1850.0,256.0,1339
1851.0,256.0,1340
1852.0,256.0,1341
1853.0,256.0,1342
1854.0,256.0,1343
1855.0,256.0,1344
1861.0,256.0,1345
1862.0,256.0,1346
1865.0,256.0,1347
1866.0,256.0,1348
1867.0,256.0,1349
1885.0,256.0,1350
1886.0,256.0,1351
1887.0,256.0,1352
1888.0,256.0,1353
1889.0,256.0,1354
1890.0,256.0,1355
1891.0,256.0,1356
1892.0,256.0,1357
1898.0,256.0,1358
1899.0,256.0,1359
1902.0,256.0,1360
1903.0,256.0,1361
1904.0,256.0,1362
1922.0,256.0,1363
1923.0,256.0,1364
1924.0,256.0,1365
1925.0,256.0,1366
1926.0,256.0,1367
1927.0,256.0,1368
1928.0,256.0,1369
1929.0,256.0,1370
1935.0,256.0,1371
1936.0,256.0,1372
1939.0,256.0,1373
1940.0,256.0,1374
1941.0,256.0,1375
1959.0,256.0,1376
1960.0,256.0,1377
1961.0,256.0,1378
1962.0,256.0,1379
1963.0,256.0,1380
1964.0,256.0,1381
1965.0,256.0,1382
1966.0,256.0,1383
1972.0,256.0,1384
1973.0,256.0,1385
1976.0,256.0,1386
1977.0,256.0,1387
1978.0,256.0,1388
1996.0,256.0,1389
1997.0,256.0,1390
1998.0,256.0,1391
1999.0,256.0,1392
2000.0,256.0,1393
2001.0,256.0,1394
2002.0,256.0,1395
2003.0,256.0,1396
2011.0,256.0,1397
2012.0,256.0,1398
2015.0,256.0,1399
2016.0,256.0,1400
2017.0,256.0,1401
2037.0,256.0,1402
2038.0,256.0,1403
2039.0,256.0,1404
2040.0,256.0,1405
2041.0,256.0,1406
2042.0,256.0,1407
2043.0,256.0,1408
2044.0,256.0,1409
2046.0,256.0,1410
2047.0,256.0,1411
2053.0,256.0,1412
2054.0,256.0,1413
2057.0,256.0,1414
2058.0,256.0,1415
2059.0,256.0,1416
2077.0,256.0,1417
2078.0,256.0,1418
2079.0,256.0,1419
2080.0,256.0,1420
2081.0,256.0,1421
2082.0,256.0,1422
2083.0,256.0,1423
2084.0,256.0,1424
2086.0,256.0,1425
2087.0,256.0,1426
2093.0,256.0,1427
2094.0,256.0,1428
2097.0,256.0,1429
2098.0,256.0,1430
2099.0,256.0,1431
2117.0,256.0,1432
2118.0,256.0,1433
2119.0,256.0,1434
2120.0,256.0,1435
2121.0,256.0,1436
2122.0,256.0,1437
2123.0,256.0,1438
2124.0,256.0,1439
2126.0,256.0,1440
2127.0,256.0,1441
2133.0,256.0,1442
2134.0,256.0,1443
2137.0,256.0,1444
2138.0,256.0,1445
2139.0,256.0,1446
2157.0,256.0,1447
2158.0,256.0,1448
2159.0,256.0,1449
2160.0,256.0,1450
2161.0,256.0,1451
2162.0,256.0,1452
2163.0,256.0,1453
2164.0,256.0,1454
2166.0,256.0,1455
2167.0,256.0,1456
2173.0,256.0,1457
2174.0,256.0,1458
2177.0,256.0,1459
2178.0,256.0,1460
2179.0,256.0,1461
2197.0,256.0,1462
2198.0,256.0,1463
2199.0,256.0,1464
2200.0,256.0,1465
2201.0,256.0,1466
2202.0,256.0,1467
2203.0,256.0,1468
2204.0,256.0,1469
2206.0,256.0,1470
2207.0,256.0,1471
2213.0,256.0,1472
2214.0,256.0,1473
2217.0,256.0,1474
2218.0,256.0,1475
2219.0,256.0,1476
2237.0,256.0,1477
2238.0,256.0,1478
2239.0,256.0,1479
2240.0,256.0,1480
2241.0,256.0,1481
2242.0,256.0,1482
2243.0,256.0,1483
2244.0,256.0,1484
2246.0,256.0,1485
2247.0,256.0,1486
2253.0,256.0,1487
2254.0,256.0,1488
2257.0,256.0,1489
2258.0,256.0,1490
2259.0,256.0,1491
2277.0,256.0,1492
2278.0,256.0,1493
2279.0,256.0,1494
2280.0,256.0,1495
2281.0,256.0,1496
2282.0,256.0,1497
2283.0,256.0,1498
2284.0,256.0,1499
2286.0,256.0,1500
2287.0,256.0,1501
2293.0,256.0,1502
2294.0,256.0,1503
2297.0,256.0,1504
2298.0,256.0,1505
2299.0,256.0,1506
2317.0,256.0,1507
2318.0,256.0,1508
2319.0,256.0,1509
2320.0,256.0,1510
2321.0,256.0,1511
2322.0,256.0,1512
2323.0,256.0,1513
2324.0,256.0,1514
2326.0,256.0,1515
