NodeId,Op,Type,BufId,Cycles,Start,End
296,ALLOC,UB,150.0,0,1713,1713
297,ALLOC,UB,151.0,0,1713,1713
303,ALLOC,UB,154.0,0,1713,1713
305,ALLOC,UB,155.0,0,1713,1713
307,ALLOC,UB,156.0,0,1713,1713
342,ALLOC,UB,174.0,0,1713,1713
343,ALLOC,UB,175.0,0,1713,1713
346,ALLOC,UB,176.0,0,1713,1713
347,ALLOC,UB,177.0,0,1713,1713
350,ALLOC,UB,178.0,0,1713,1713
352,ALLOC,UB,179.0,0,1713,1713
354,ALLOC,UB,180.0,0,1713,1713
356,ALLOC,UB,181.0,0,1713,1713
369,ALLOC,UB,187.0,0,1713,1713
370,ALLOC,UB,188.0,0,1713,1713
376,ALLOC,UB,191.0,0,1713,1713
378,ALLOC,UB,192.0,0,1713,1713
380,ALLOC,UB,193.0,0,1713,1713
415,ALLOC,UB,211.0,0,1713,1713
416,ALLOC,UB,212.0,0,1713,1713
419,ALLOC,UB,213.0,0,1713,1713
420,ALLOC,UB,214.0,0,1713,1713
423,ALLOC,UB,215.0,0,1713,1713
425,ALLOC,UB,216.0,0,1713,1713
427,ALLOC,UB,217.0,0,1713,1713
429,ALLOC,UB,218.0,0,1713,1713
442,ALLOC,UB,224.0,0,1713,1713
443,ALLOC,UB,225.0,0,1713,1713
449,ALLOC,UB,228.0,0,1713,1713
451,ALLOC,UB,229.0,0,1713,1713
453,ALLOC,UB,230.0,0,1713,1713
488,ALLOC,UB,248.0,0,1713,1713
489,ALLOC,UB,249.0,0,1713,1713
492,ALLOC,UB,250.0,0,1713,1713
493,ALLOC,UB,251.0,0,1713,1713
496,ALLOC,UB,252.0,0,1713,1713
498,ALLOC,UB,253.0,0,1713,1713
500,ALLOC,UB,254.0,0,1713,1713
502,ALLOC,UB,255.0,0,1713,1713
519,ALLOC,UB,263.0,0,1713,1713
520,ALLOC,UB,264.0,0,1713,1713
526,ALLOC,UB,267.0,0,1713,1713
528,ALLOC,UB,268.0,0,1713,1713
530,ALLOC,UB,269.0,0,1713,1713
569,ALLOC,UB,289.0,0,1713,1713
570,ALLOC,UB,290.0,0,1713,1713
573,ALLOC,UB,291.0,0,1713,1713
574,ALLOC,UB,292.0,0,1713,1713
577,ALLOC,UB,293.0,0,1713,1713
579,ALLOC,UB,294.0,0,1713,1713
581,ALLOC,UB,295.0,0,1713,1713
583,ALLOC,UB,296.0,0,1713,1713
596,ALLOC,UB,302.0,0,1713,1713
597,ALLOC,UB,303.0,0,1713,1713
603,ALLOC,UB,306.0,0,1713,1713
605,ALLOC,UB,307.0,0,1713,1713
607,ALLOC,UB,308.0,0,1713,1713
642,ALLOC,UB,326.0,0,1713,1713
643,ALLOC,UB,327.0,0,1713,1713
646,ALLOC,UB,328.0,0,1713,1713
647,ALLOC,UB,329.0,0,1713,1713
650,ALLOC,UB,330.0,0,1713,1713
652,ALLOC,UB,331.0,0,1713,1713
654,ALLOC,UB,332.0,0,1713,1713
656,ALLOC,UB,333.0,0,1713,1713
669,ALLOC,UB,339.0,0,1713,1713
670,ALLOC,UB,340.0,0,1713,1713
676,ALLOC,UB,343.0,0,1713,1713
678,ALLOC,UB,344.0,0,1713,1713
680,ALLOC,UB,345.0,0,1713,1713
715,ALLOC,UB,363.0,0,1713,1713
716,ALLOC,UB,364.0,0,1713,1713
719,ALLOC,UB,365.0,0,1713,1713
720,ALLOC,UB,366.0,0,1713,1713
723,ALLOC,UB,367.0,0,1713,1713
725,ALLOC,UB,368.0,0,1713,1713
727,ALLOC,UB,369.0,0,1713,1713
729,ALLOC,UB,370.0,0,1713,1713
742,ALLOC,UB,376.0,0,1713,1713
743,ALLOC,UB,377.0,0,1713,1713
749,ALLOC,UB,380.0,0,1713,1713
751,ALLOC,UB,381.0,0,1713,1713
753,ALLOC,UB,382.0,0,1713,1713
788,ALLOC,UB,400.0,0,1713,1713
789,ALLOC,UB,401.0,0,1713,1713
792,ALLOC,UB,402.0,0,1713,1713
793,ALLOC,UB,403.0,0,1713,1713
796,ALLOC,UB,404.0,0,1713,1713
798,ALLOC,UB,405.0,0,1713,1713
800,ALLOC,UB,406.0,0,1713,1713
802,ALLOC,UB,407.0,0,1713,1713
819,ALLOC,UB,415.0,0,1713,1713
820,ALLOC,UB,416.0,0,1713,1713
826,ALLOC,UB,419.0,0,1713,1713
828,ALLOC,UB,420.0,0,1713,1713
830,ALLOC,UB,421.0,0,1713,1713
869,ALLOC,UB,441.0,0,1713,1713
870,ALLOC,UB,442.0,0,1713,1713
873,ALLOC,UB,443.0,0,1713,1713
874,ALLOC,UB,444.0,0,1713,1713
877,ALLOC,UB,445.0,0,1713,1713
879,ALLOC,UB,446.0,0,1713,1713
881,ALLOC,UB,447.0,0,1713,1713
883,ALLOC,UB,448.0,0,1713,1713
887,ALLOC,UB,450.0,0,1713,1713
889,ALLOC,UB,451.0,0,1713,1713
906,ALLOC,UB,457.0,0,1713,1713
907,ALLOC,UB,458.0,0,1713,1713
913,ALLOC,UB,461.0,0,1713,1713
915,ALLOC,UB,462.0,0,1713,1713
917,ALLOC,UB,463.0,0,1713,1713
952,ALLOC,UB,481.0,0,1713,1713
953,ALLOC,UB,482.0,0,1713,1713
956,ALLOC,UB,483.0,0,1713,1713
957,ALLOC,UB,484.0,0,1713,1713
960,ALLOC,UB,485.0,0,1713,1713
962,ALLOC,UB,486.0,0,1713,1713
964,ALLOC,UB,487.0,0,1713,1713
966,ALLOC,UB,488.0,0,1713,1713
970,ALLOC,UB,490.0,0,1713,1713
972,ALLOC,UB,491.0,0,1713,1713
989,ALLOC,UB,497.0,0,1713,1713
990,ALLOC,UB,498.0,0,1713,1713
996,ALLOC,UB,501.0,0,1713,1713
998,ALLOC,UB,502.0,0,1713,1713
1000,ALLOC,UB,503.0,0,1713,1713
1035,ALLOC,UB,521.0,0,1713,1713
1036,ALLOC,UB,522.0,0,1713,1713
1039,ALLOC,UB,523.0,0,1713,1713
1040,ALLOC,UB,524.0,0,1713,1713
1043,ALLOC,UB,525.0,0,1713,1713
1045,ALLOC,UB,526.0,0,1713,1713
1047,ALLOC,UB,527.0,0,1713,1713
1049,ALLOC,UB,528.0,0,1713,1713
1053,ALLOC,UB,530.0,0,1713,1713
1055,ALLOC,UB,531.0,0,1713,1713
1072,ALLOC,UB,537.0,0,1713,1713
1073,ALLOC,UB,538.0,0,1713,1713
1079,ALLOC,UB,541.0,0,1713,1713
1081,ALLOC,UB,542.0,0,1713,1713
1083,ALLOC,UB,543.0,0,1713,1713
1118,ALLOC,UB,561.0,0,1713,1713
1119,ALLOC,UB,562.0,0,1713,1713
1122,ALLOC,UB,563.0,0,1713,1713
1123,ALLOC,UB,564.0,0,1713,1713
1126,ALLOC,UB,565.0,0,1713,1713
1128,ALLOC,UB,566.0,0,1713,1713
1130,ALLOC,UB,567.0,0,1713,1713
1132,ALLOC,UB,568.0,0,1713,1713
1136,ALLOC,UB,570.0,0,1713,1713
1138,ALLOC,UB,571.0,0,1715,1715
0,ALLOC,L0C,0.0,0,1715,1715
1,ALLOC,L1,1.0,0,1715,1715
3,COPY_IN,,,0,0,0
7,MOVE,,,31,0,31
2,ALLOC,L1,2.0,0,1715,1715
4,COPY_IN,,,0,0,0
8,MOVE,,,54,31,85
9,MATMUL,,,128,0,128
1148,FREE,L0B,4.0,0,1715,1715
1147,FREE,L0A,3.0,0,1715,1715
40,ALLOC,L0A,21.0,0,1715,1715
41,ALLOC,L0B,22.0,0,1715,1715
10,ALLOC,L1,5.0,0,1715,1715
12,COPY_IN,,,0,0,0
16,MOVE,,,31,85,116
11,ALLOC,L1,6.0,0,1715,1715
13,COPY_IN,,,0,0,0
17,MOVE,,,54,116,170
18,MATMUL,,,128,128,256
1152,FREE,L0B,8.0,0,1715,1715
1151,FREE,L0A,7.0,0,1715,1715
21,COPY,,,41,0,41
1144,FREE,L0C,0.0,0,1715,1715
22,ROWMAX,,,310,0,310
25,COMPACT,,,113,310,423
1156,FREE,UB,12.0,0,1715,1715
27,SUB,,,151,423,574
1153,FREE,UB,9.0,0,1715,1715
1154,FREE,UB,10.0,0,1715,1715
29,EXP,,,218,574,792
1157,FREE,UB,13.0,0,1715,1715
31,ROWSUM,,,342,792,1134
34,COMPACT,,,113,1134,1247
1159,FREE,UB,15.0,0,1715,1715
1161,FREE,UB,17.0,0,1715,1715
48,ALLOC,L0A,25.0,0,1715,1715
49,ALLOC,L0B,26.0,0,1715,1715
35,ALLOC,L0C,18.0,0,1715,1715
36,ALLOC,L1,19.0,0,1715,1715
38,COPY,,,271,0,271
1158,FREE,UB,14.0,0,1715,1715
42,MOVE,,,31,170,201
50,MOVE,,,31,201,232
1163,FREE,L1,19.0,0,1715,1715
37,ALLOC,L1,20.0,0,1715,1715
39,COPY_IN,,,0,0,0
43,MOVE,,,54,232,286
44,MATMUL,,,128,256,384
1166,FREE,L0B,22.0,0,1715,1715
1165,FREE,L0A,21.0,0,1715,1715
54,COPY,,,41,41,82
1162,FREE,L0C,18.0,0,1715,1715
60,ALLOC,L0A,31.0,0,1715,1715
61,ALLOC,L0B,32.0,0,1715,1715
63,MOVE,,,54,286,340
45,ALLOC,L0C,23.0,0,1715,1715
46,ALLOC,L1,24.0,0,1715,1715
47,COPY_IN,,,0,0,0
51,MOVE,,,54,340,394
52,MATMUL,,,128,384,512
1170,FREE,L0B,26.0,0,1715,1715
1169,FREE,L0A,25.0,0,1715,1715
56,COPY,,,41,82,123
1167,FREE,L0C,23.0,0,1715,1715
67,ALLOC,L0A,34.0,0,1715,1715
68,ALLOC,L0B,35.0,0,1715,1715
70,MOVE,,,54,394,448
57,ALLOC,L0C,29.0,0,1715,1715
58,ALLOC,L1,30.0,0,1715,1715
59,COPY_IN,,,0,0,0
62,MOVE,,,31,448,479
64,MATMUL,,,128,512,640
1176,FREE,L0B,32.0,0,1715,1715
1175,FREE,L0A,31.0,0,1715,1715
91,ALLOC,L0A,47.0,0,1715,1715
92,ALLOC,L0B,48.0,0,1715,1715
94,MOVE,,,54,479,533
65,ALLOC,L1,33.0,0,1715,1715
66,COPY_IN,,,0,0,0
69,MOVE,,,31,533,564
71,MATMUL,,,128,640,768
1179,FREE,L0B,35.0,0,1715,1715
1178,FREE,L0A,34.0,0,1715,1715
74,COPY,,,41,123,164
1173,FREE,L0C,29.0,0,1715,1715
75,ROWMAX,,,310,1247,1557
78,COMPACT,,,113,1557,1670
1183,FREE,UB,39.0,0,1715,1715
80,SUB,,,151,1670,1821
1180,FREE,UB,36.0,0,1715,1715
1181,FREE,UB,37.0,0,1715,1715
82,EXP,,,218,1821,2039
1184,FREE,UB,40.0,0,1715,1715
84,ROWSUM,,,342,2039,2381
87,COMPACT,,,113,2381,2494
1186,FREE,UB,42.0,0,1715,1715
1188,FREE,UB,44.0,0,1715,1715
97,ALLOC,L0A,50.0,0,1715,1715
98,ALLOC,L0B,51.0,0,1715,1715
100,MOVE,,,54,564,618
88,ALLOC,L0C,45.0,0,1715,1715
89,ALLOC,L1,46.0,0,1715,1715
90,COPY,,,271,271,542
1185,FREE,UB,41.0,0,1715,1715
93,MOVE,,,31,618,649
99,MOVE,,,31,649,680
1190,FREE,L1,46.0,0,1715,1715
95,MATMUL,,,128,768,896
1192,FREE,L0B,48.0,0,1715,1715
1191,FREE,L0A,47.0,0,1715,1715
103,COPY,,,41,164,205
1189,FREE,L0C,45.0,0,1715,1715
109,ALLOC,L0A,56.0,0,1715,1715
110,ALLOC,L0B,57.0,0,1715,1715
112,MOVE,,,54,680,734
96,ALLOC,L0C,49.0,0,1715,1715
101,MATMUL,,,128,896,1024
1195,FREE,L0B,51.0,0,1715,1715
1194,FREE,L0A,50.0,0,1715,1715
105,COPY,,,41,205,246
1193,FREE,L0C,49.0,0,1715,1715
116,ALLOC,L0A,59.0,0,1715,1715
117,ALLOC,L0B,60.0,0,1715,1715
119,MOVE,,,54,734,788
106,ALLOC,L0C,54.0,0,1715,1715
107,ALLOC,L1,55.0,0,1715,1715
108,COPY_IN,,,0,0,0
111,MOVE,,,31,788,819
113,MATMUL,,,128,1024,1152
1201,FREE,L0B,57.0,0,1715,1715
1200,FREE,L0A,56.0,0,1715,1715
140,ALLOC,L0A,72.0,0,1715,1715
141,ALLOC,L0B,73.0,0,1715,1715
143,MOVE,,,54,819,873
114,ALLOC,L1,58.0,0,1715,1715
115,COPY_IN,,,0,0,0
118,MOVE,,,31,873,904
120,MATMUL,,,128,1152,1280
1204,FREE,L0B,60.0,0,1715,1715
1203,FREE,L0A,59.0,0,1715,1715
123,COPY,,,41,246,287
1198,FREE,L0C,54.0,0,1715,1715
124,ROWMAX,,,310,2494,2804
127,COMPACT,,,113,2804,2917
1208,FREE,UB,64.0,0,1715,1715
129,SUB,,,151,2917,3068
1205,FREE,UB,61.0,0,1715,1715
1206,FREE,UB,62.0,0,1715,1715
131,EXP,,,218,3068,3286
1209,FREE,UB,65.0,0,1715,1715
133,ROWSUM,,,342,3286,3628
136,COMPACT,,,113,3628,3741
1211,FREE,UB,67.0,0,1715,1715
1213,FREE,UB,69.0,0,1715,1715
146,ALLOC,L0A,75.0,0,1715,1715
147,ALLOC,L0B,76.0,0,1715,1715
149,MOVE,,,54,904,958
137,ALLOC,L0C,70.0,0,1715,1715
138,ALLOC,L1,71.0,0,1715,1715
139,COPY,,,271,542,813
1210,FREE,UB,66.0,0,1715,1715
142,MOVE,,,31,958,989
148,MOVE,,,31,989,1020
1215,FREE,L1,71.0,0,1715,1715
144,MATMUL,,,128,1280,1408
1217,FREE,L0B,73.0,0,1715,1715
1216,FREE,L0A,72.0,0,1715,1715
152,COPY,,,41,287,328
1214,FREE,L0C,70.0,0,1715,1715
158,ALLOC,L0A,81.0,0,1715,1715
159,ALLOC,L0B,82.0,0,1715,1715
161,MOVE,,,54,1020,1074
1146,FREE,L1,2.0,0,1715,1715
145,ALLOC,L0C,74.0,0,1715,1715
150,MATMUL,,,128,1408,1536
1220,FREE,L0B,76.0,0,1715,1715
1219,FREE,L0A,75.0,0,1715,1715
154,COPY,,,41,328,369
1218,FREE,L0C,74.0,0,1715,1715
165,ALLOC,L0A,84.0,0,1715,1715
166,ALLOC,L0B,85.0,0,1715,1715
168,MOVE,,,54,1074,1128
1150,FREE,L1,6.0,0,1715,1715
155,ALLOC,L0C,79.0,0,1715,1715
156,ALLOC,L1,80.0,0,1715,1715
157,COPY_IN,,,0,0,0
160,MOVE,,,31,1128,1159
162,MATMUL,,,128,1536,1664
1226,FREE,L0B,82.0,0,1715,1715
1225,FREE,L0A,81.0,0,1715,1715
189,ALLOC,L0A,97.0,0,1715,1715
190,ALLOC,L0B,98.0,0,1715,1715
192,MOVE,,,54,1159,1213
1164,FREE,L1,20.0,0,1715,1715
163,ALLOC,L1,83.0,0,1715,1715
164,COPY_IN,,,0,0,0
167,MOVE,,,31,1213,1244
169,MATMUL,,,128,1664,1792
1229,FREE,L0B,85.0,0,1715,1715
1228,FREE,L0A,84.0,0,1715,1715
172,COPY,,,41,369,410
1223,FREE,L0C,79.0,0,1715,1715
173,ROWMAX,,,310,3741,4051
176,COMPACT,,,113,4051,4164
1233,FREE,UB,89.0,0,1715,1715
178,SUB,,,151,4164,4315
1230,FREE,UB,86.0,0,1715,1715
1231,FREE,UB,87.0,0,1715,1715
180,EXP,,,218,4315,4533
1234,FREE,UB,90.0,0,1715,1715
182,ROWSUM,,,342,4533,4875
185,COMPACT,,,113,4875,4988
1236,FREE,UB,92.0,0,1715,1715
1238,FREE,UB,94.0,0,1715,1715
195,ALLOC,L0A,100.0,0,1715,1715
196,ALLOC,L0B,101.0,0,1715,1715
198,MOVE,,,54,1244,1298
1168,FREE,L1,24.0,0,1715,1715
186,ALLOC,L0C,95.0,0,1715,1715
187,ALLOC,L1,96.0,0,1715,1715
188,COPY,,,271,813,1084
1235,FREE,UB,91.0,0,1715,1715
191,MOVE,,,31,1298,1329
197,MOVE,,,31,1329,1360
1240,FREE,L1,96.0,0,1715,1715
193,MATMUL,,,128,1792,1920
1242,FREE,L0B,98.0,0,1715,1715
1241,FREE,L0A,97.0,0,1715,1715
201,COPY,,,41,410,451
1239,FREE,L0C,95.0,0,1715,1715
207,ALLOC,L0A,106.0,0,1715,1715
209,MOVE,,,31,1360,1391
208,ALLOC,L0B,107.0,0,1715,1715
194,ALLOC,L0C,99.0,0,1715,1715
199,MATMUL,,,128,1920,2048
1245,FREE,L0B,101.0,0,1715,1715
1244,FREE,L0A,100.0,0,1715,1715
203,COPY,,,41,451,492
1243,FREE,L0C,99.0,0,1715,1715
214,ALLOC,L0A,109.0,0,1715,1715
216,MOVE,,,31,1391,1422
215,ALLOC,L0B,110.0,0,1715,1715
204,ALLOC,L0C,104.0,0,1715,1715
205,ALLOC,L1,105.0,0,1715,1715
206,COPY_IN,,,0,0,0
210,MOVE,,,54,1422,1476
211,MATMUL,,,128,2048,2176
1251,FREE,L0B,107.0,0,1715,1715
1250,FREE,L0A,106.0,0,1715,1715
256,ALLOC,L0A,131.0,0,1715,1715
257,ALLOC,L0B,132.0,0,1715,1715
212,ALLOC,L1,108.0,0,1715,1715
213,COPY_IN,,,0,0,0
217,MOVE,,,54,1476,1530
218,MATMUL,,,128,2176,2304
1254,FREE,L0B,110.0,0,1715,1715
1253,FREE,L0A,109.0,0,1715,1715
221,COPY,,,41,492,533
1248,FREE,L0C,104.0,0,1715,1715
222,ROWMAX,,,310,4988,5298
225,COMPACT,,,113,5298,5411
1258,FREE,UB,114.0,0,1715,1715
227,SUB,,,151,5411,5562
1255,FREE,UB,111.0,0,1715,1715
1256,FREE,UB,112.0,0,1715,1715
236,MAX,,,23,5562,5585
229,EXP,,,218,5585,5803
1259,FREE,UB,115.0,0,1715,1715
238,SUB,,,24,5803,5827
1155,FREE,UB,11.0,0,1715,1715
242,SUB,,,24,5827,5851
1257,FREE,UB,113.0,0,1715,1715
231,ROWSUM,,,342,5851,6193
240,EXP,,,31,6193,6224
1265,FREE,UB,121.0,0,1715,1715
244,EXP,,,31,6224,6255
1267,FREE,UB,123.0,0,1715,1715
234,COMPACT,,,113,6255,6368
1261,FREE,UB,117.0,0,1715,1715
1263,FREE,UB,119.0,0,1715,1715
248,MUL,,,25,6368,6393
