NodeId,Op,Type,BufId,Cycles,Start,End
509,ALLOC,L1,221.0,0,4154,4154
510,COPY_IN,,,0,0,0
516,ALLOC,L1,224.0,0,4154,4154
517,COPY_IN,,,0,0,0
523,ALLOC,L1,227.0,0,4154,4154
524,COPY_IN,,,0,0,0
530,ALLOC,L1,230.0,0,4154,4154
531,COPY_IN,,,0,0,0
833,ALLOC,L1,353.0,0,4154,4154
834,COPY_IN,,,0,0,0
840,ALLOC,L1,356.0,0,4154,4154
841,COPY_IN,,,0,0,0
847,ALLOC,L1,359.0,0,4154,4154
848,COPY_IN,,,0,0,0
854,ALLOC,L1,362.0,0,4154,4154
855,COPY_IN,,,0,0,0
861,ALLOC,L1,365.0,0,4154,4154
862,COPY_IN,,,0,0,0
868,ALLOC,L1,368.0,0,4154,4154
869,COPY_IN,,,0,0,0
875,ALLOC,L1,371.0,0,4154,4154
876,COPY_IN,,,0,0,0
882,ALLOC,L1,374.0,0,4154,4154
883,COPY_IN,,,0,0,0
1185,ALLOC,L1,497.0,0,4154,4154
1186,COPY_IN,,,0,0,0
1192,ALLOC,L1,500.0,0,4154,4154
1193,COPY_IN,,,0,0,0
1199,ALLOC,L1,503.0,0,4154,4154
1200,COPY_IN,,,0,0,0
1206,ALLOC,L1,506.0,0,4154,4154
1207,COPY_IN,,,0,0,0
1213,ALLOC,L1,509.0,0,4154,4154
1214,COPY_IN,,,0,0,0
1220,ALLOC,L1,512.0,0,4154,4154
1221,COPY_IN,,,0,0,0
1227,ALLOC,L1,515.0,0,4154,4154
1228,COPY_IN,,,0,0,0
1234,ALLOC,L1,518.0,0,4154,4154
1235,COPY_IN,,,0,0,0
1537,ALLOC,L1,641.0,0,4154,4154
1538,COPY_IN,,,0,0,0
1544,ALLOC,L1,644.0,0,4154,4154
1545,COPY_IN,,,0,0,0
1551,ALLOC,L1,647.0,0,4154,4154
1552,COPY_IN,,,0,0,0
1558,ALLOC,L1,650.0,0,4154,4154
1559,COPY_IN,,,0,0,0
1565,ALLOC,L1,653.0,0,4154,4154
1566,COPY_IN,,,0,0,0
1572,ALLOC,L1,656.0,0,4154,4154
1573,COPY_IN,,,0,0,0
1579,ALLOC,L1,659.0,0,4154,4154
1580,COPY_IN,,,0,0,0
1586,ALLOC,L1,662.0,0,4154,4154
1587,COPY_IN,,,0,0,0
1889,ALLOC,L1,785.0,0,4154,4154
1890,COPY_IN,,,0,0,0
1896,ALLOC,L1,788.0,0,4154,4154
1897,COPY_IN,,,0,0,0
1903,ALLOC,L1,791.0,0,4154,4154
1904,COPY_IN,,,0,0,0
1910,ALLOC,L1,794.0,0,4154,4154
1911,COPY_IN,,,0,0,0
1917,ALLOC,L1,797.0,0,4154,4154
1918,COPY_IN,,,0,0,0
1924,ALLOC,L1,800.0,0,4154,4154
1925,COPY_IN,,,0,0,0
1931,ALLOC,L1,803.0,0,4154,4154
1932,COPY_IN,,,0,0,0
1938,ALLOC,L1,806.0,0,4154,4154
1939,COPY_IN,,,0,0,0
2241,ALLOC,L1,929.0,0,4154,4154
2242,COPY_IN,,,0,0,0
2248,ALLOC,L1,932.0,0,4154,4154
2249,COPY_IN,,,0,0,0
2255,ALLOC,L1,935.0,0,4154,4154
2256,COPY_IN,,,0,0,0
2262,ALLOC,L1,938.0,0,4154,4154
2263,COPY_IN,,,0,0,0
2269,ALLOC,L1,941.0,0,4154,4154
2270,COPY_IN,,,0,0,0
2276,ALLOC,L1,944.0,0,4154,4154
2277,COPY_IN,,,0,0,0
2283,ALLOC,L1,947.0,0,4154,4154
2284,COPY_IN,,,0,0,0
2290,ALLOC,L1,950.0,0,4154,4154
2291,COPY_IN,,,0,0,0
2593,ALLOC,L1,1073.0,0,4154,4154
2594,COPY_IN,,,0,0,0
2600,ALLOC,L1,1076.0,0,4154,4154
2601,COPY_IN,,,0,0,0
2607,ALLOC,L1,1079.0,0,4154,4154
2608,COPY_IN,,,0,0,0
2614,ALLOC,L1,1082.0,0,4154,4154
2615,COPY_IN,,,0,0,0
2621,ALLOC,L1,1085.0,0,4154,4154
2622,COPY_IN,,,0,0,0
2628,ALLOC,L1,1088.0,0,4154,4154
2629,COPY_IN,,,0,0,0
2635,ALLOC,L1,1091.0,0,4154,4154
2636,COPY_IN,,,0,0,0
2642,ALLOC,L1,1094.0,0,4154,4154
2643,COPY_IN,,,0,0,0
0,ALLOC,L0C,0.0,0,4154,4154
9,MATMUL,,,128,0,128
2948,FREE,L0B,4.0,0,4154,4154
2947,FREE,L0A,3.0,0,4154,4154
18,MATMUL,,,128,128,256
2952,FREE,L0B,8.0,0,4154,4154
2951,FREE,L0A,7.0,0,4154,4154
23,ALLOC,L0A,11.0,0,4154,4154
25,MOVE,,,31,124,155
24,ALLOC,L0B,12.0,0,4154,4154
26,MOVE,,,31,155,186
27,MATMUL,,,128,256,384
2956,FREE,L0B,12.0,0,4154,4154
2955,FREE,L0A,11.0,0,4154,4154
32,ALLOC,L0A,15.0,0,4154,4154
34,MOVE,,,31,186,217
33,ALLOC,L0B,16.0,0,4154,4154
35,MOVE,,,31,217,248
36,MATMUL,,,128,384,512
2960,FREE,L0B,16.0,0,4154,4154
2959,FREE,L0A,15.0,0,4154,4154
41,ALLOC,L0A,19.0,0,4154,4154
43,MOVE,,,31,248,279
42,ALLOC,L0B,20.0,0,4154,4154
44,MOVE,,,31,279,310
45,MATMUL,,,128,512,640
2964,FREE,L0B,20.0,0,4154,4154
2963,FREE,L0A,19.0,0,4154,4154
50,ALLOC,L0A,23.0,0,4154,4154
52,MOVE,,,31,310,341
51,ALLOC,L0B,24.0,0,4154,4154
53,MOVE,,,31,341,372
54,MATMUL,,,128,640,768
2968,FREE,L0B,24.0,0,4154,4154
2967,FREE,L0A,23.0,0,4154,4154
59,ALLOC,L0A,27.0,0,4154,4154
61,MOVE,,,31,372,403
60,ALLOC,L0B,28.0,0,4154,4154
62,MOVE,,,31,403,434
63,MATMUL,,,128,768,896
2972,FREE,L0B,28.0,0,4154,4154
2971,FREE,L0A,27.0,0,4154,4154
68,ALLOC,L0A,31.0,0,4154,4154
70,MOVE,,,31,434,465
69,ALLOC,L0B,32.0,0,4154,4154
71,MOVE,,,31,465,496
72,MATMUL,,,128,896,1024
2976,FREE,L0B,32.0,0,4154,4154
2975,FREE,L0A,31.0,0,4154,4154
73,COPY_OUT,,,0,0,0
2944,FREE,L0C,0.0,0,4154,4154
77,ALLOC,L0A,35.0,0,4154,4154
79,MOVE,,,31,496,527
78,ALLOC,L0B,36.0,0,4154,4154
80,MOVE,,,31,527,558
84,ALLOC,L0A,38.0,0,4154,4154
86,MOVE,,,31,558,589
85,ALLOC,L0B,39.0,0,4154,4154
87,MOVE,,,31,589,620
74,ALLOC,L0C,33.0,0,4154,4154
81,MATMUL,,,128,1024,1152
2980,FREE,L0B,36.0,0,4154,4154
2979,FREE,L0A,35.0,0,4154,4154
88,MATMUL,,,128,1152,1280
2983,FREE,L0B,39.0,0,4154,4154
2982,FREE,L0A,38.0,0,4154,4154
91,ALLOC,L0A,41.0,0,4154,4154
93,MOVE,,,31,620,651
92,ALLOC,L0B,42.0,0,4154,4154
94,MOVE,,,31,651,682
95,MATMUL,,,128,1280,1408
2986,FREE,L0B,42.0,0,4154,4154
2985,FREE,L0A,41.0,0,4154,4154
98,ALLOC,L0A,44.0,0,4154,4154
100,MOVE,,,31,682,713
99,ALLOC,L0B,45.0,0,4154,4154
101,MOVE,,,31,713,744
102,MATMUL,,,128,1408,1536
2989,FREE,L0B,45.0,0,4154,4154
2988,FREE,L0A,44.0,0,4154,4154
105,ALLOC,L0A,47.0,0,4154,4154
107,MOVE,,,31,744,775
106,ALLOC,L0B,48.0,0,4154,4154
108,MOVE,,,31,775,806
109,MATMUL,,,128,1536,1664
2992,FREE,L0B,48.0,0,4154,4154
2991,FREE,L0A,47.0,0,4154,4154
112,ALLOC,L0A,50.0,0,4154,4154
114,MOVE,,,31,806,837
113,ALLOC,L0B,51.0,0,4154,4154
115,MOVE,,,31,837,868
116,MATMUL,,,128,1664,1792
2995,FREE,L0B,51.0,0,4154,4154
2994,FREE,L0A,50.0,0,4154,4154
119,ALLOC,L0A,53.0,0,4154,4154
121,MOVE,,,31,868,899
120,ALLOC,L0B,54.0,0,4154,4154
122,MOVE,,,31,899,930
123,MATMUL,,,128,1792,1920
2998,FREE,L0B,54.0,0,4154,4154
2997,FREE,L0A,53.0,0,4154,4154
126,ALLOC,L0A,56.0,0,4154,4154
128,MOVE,,,31,930,961
127,ALLOC,L0B,57.0,0,4154,4154
129,MOVE,,,31,961,992
130,MATMUL,,,128,1920,2048
3001,FREE,L0B,57.0,0,4154,4154
3000,FREE,L0A,56.0,0,4154,4154
131,COPY_OUT,,,0,0,0
2977,FREE,L0C,33.0,0,4154,4154
135,ALLOC,L0A,60.0,0,4154,4154
137,MOVE,,,31,992,1023
136,ALLOC,L0B,61.0,0,4154,4154
138,MOVE,,,31,1023,1054
142,ALLOC,L0A,63.0,0,4154,4154
144,MOVE,,,31,1054,1085
143,ALLOC,L0B,64.0,0,4154,4154
145,MOVE,,,31,1085,1116
132,ALLOC,L0C,58.0,0,4154,4154
139,MATMUL,,,128,2048,2176
3005,FREE,L0B,61.0,0,4154,4154
3004,FREE,L0A,60.0,0,4154,4154
146,MATMUL,,,128,2176,2304
3008,FREE,L0B,64.0,0,4154,4154
3007,FREE,L0A,63.0,0,4154,4154
149,ALLOC,L0A,66.0,0,4154,4154
151,MOVE,,,31,1116,1147
150,ALLOC,L0B,67.0,0,4154,4154
152,MOVE,,,31,1147,1178
153,MATMUL,,,128,2304,2432
3011,FREE,L0B,67.0,0,4154,4154
3010,FREE,L0A,66.0,0,4154,4154
156,ALLOC,L0A,69.0,0,4154,4154
158,MOVE,,,31,1178,1209
157,ALLOC,L0B,70.0,0,4154,4154
159,MOVE,,,31,1209,1240
160,MATMUL,,,128,2432,2560
3014,FREE,L0B,70.0,0,4154,4154
3013,FREE,L0A,69.0,0,4154,4154
163,ALLOC,L0A,72.0,0,4154,4154
165,MOVE,,,31,1240,1271
164,ALLOC,L0B,73.0,0,4154,4154
166,MOVE,,,31,1271,1302
167,MATMUL,,,128,2560,2688
3017,FREE,L0B,73.0,0,4154,4154
3016,FREE,L0A,72.0,0,4154,4154
170,ALLOC,L0A,75.0,0,4154,4154
172,MOVE,,,31,1302,1333
171,ALLOC,L0B,76.0,0,4154,4154
173,MOVE,,,31,1333,1364
174,MATMUL,,,128,2688,2816
3020,FREE,L0B,76.0,0,4154,4154
3019,FREE,L0A,75.0,0,4154,4154
177,ALLOC,L0A,78.0,0,4154,4154
179,MOVE,,,31,1364,1395
178,ALLOC,L0B,79.0,0,4154,4154
180,MOVE,,,31,1395,1426
181,MATMUL,,,128,2816,2944
3023,FREE,L0B,79.0,0,4154,4154
3022,FREE,L0A,78.0,0,4154,4154
184,ALLOC,L0A,81.0,0,4154,4154
186,MOVE,,,31,1426,1457
185,ALLOC,L0B,82.0,0,4154,4154
187,MOVE,,,31,1457,1488
188,MATMUL,,,128,2944,3072
3026,FREE,L0B,82.0,0,4154,4154
3025,FREE,L0A,81.0,0,4154,4154
189,COPY_OUT,,,0,0,0
3002,FREE,L0C,58.0,0,4154,4154
193,ALLOC,L0A,85.0,0,4154,4154
195,MOVE,,,31,1488,1519
194,ALLOC,L0B,86.0,0,4154,4154
196,MOVE,,,31,1519,1550
200,ALLOC,L0A,88.0,0,4154,4154
202,MOVE,,,31,1550,1581
201,ALLOC,L0B,89.0,0,4154,4154
203,MOVE,,,31,1581,1612
190,ALLOC,L0C,83.0,0,4154,4154
197,MATMUL,,,128,3072,3200
3030,FREE,L0B,86.0,0,4154,4154
3029,FREE,L0A,85.0,0,4154,4154
204,MATMUL,,,128,3200,3328
3033,FREE,L0B,89.0,0,4154,4154
3032,FREE,L0A,88.0,0,4154,4154
207,ALLOC,L0A,91.0,0,4154,4154
209,MOVE,,,31,1612,1643
208,ALLOC,L0B,92.0,0,4154,4154
210,MOVE,,,31,1643,1674
211,MATMUL,,,128,3328,3456
3036,FREE,L0B,92.0,0,4154,4154
3035,FREE,L0A,91.0,0,4154,4154
214,ALLOC,L0A,94.0,0,4154,4154
216,MOVE,,,31,1674,1705
215,ALLOC,L0B,95.0,0,4154,4154
217,MOVE,,,31,1705,1736
218,MATMUL,,,128,3456,3584
3039,FREE,L0B,95.0,0,4154,4154
3038,FREE,L0A,94.0,0,4154,4154
221,ALLOC,L0A,97.0,0,4154,4154
223,MOVE,,,31,1736,1767
222,ALLOC,L0B,98.0,0,4154,4154
224,MOVE,,,31,1767,1798
225,MATMUL,,,128,3584,3712
3042,FREE,L0B,98.0,0,4154,4154
3041,FREE,L0A,97.0,0,4154,4154
228,ALLOC,L0A,100.0,0,4154,4154
230,MOVE,,,31,1798,1829
229,ALLOC,L0B,101.0,0,4154,4154
231,MOVE,,,31,1829,1860
232,MATMUL,,,128,3712,3840
3045,FREE,L0B,101.0,0,4154,4154
3044,FREE,L0A,100.0,0,4154,4154
235,ALLOC,L0A,103.0,0,4154,4154
237,MOVE,,,31,1860,1891
236,ALLOC,L0B,104.0,0,4154,4154
238,MOVE,,,31,1891,1922
239,MATMUL,,,128,3840,3968
3048,FREE,L0B,104.0,0,4154,4154
3047,FREE,L0A,103.0,0,4154,4154
242,ALLOC,L0A,106.0,0,4154,4154
244,MOVE,,,31,1922,1953
243,ALLOC,L0B,107.0,0,4154,4154
245,MOVE,,,31,1953,1984
246,MATMUL,,,128,3968,4096
3051,FREE,L0B,107.0,0,4154,4154
3050,FREE,L0A,106.0,0,4154,4154
247,COPY_OUT,,,0,0,0
3027,FREE,L0C,83.0,0,4154,4154
251,ALLOC,L0A,110.0,0,4154,4154
253,MOVE,,,31,1984,2015
252,ALLOC,L0B,111.0,0,4154,4154
254,MOVE,,,31,2015,2046
258,ALLOC,L0A,113.0,0,4154,4154
260,MOVE,,,31,2046,2077
259,ALLOC,L0B,114.0,0,4154,4154
261,MOVE,,,31,2077,2108
248,ALLOC,L0C,108.0,0,4154,4154
255,MATMUL,,,128,4096,4224
3055,FREE,L0B,111.0,0,4154,4154
3054,FREE,L0A,110.0,0,4154,4154
262,MATMUL,,,128,4224,4352
3058,FREE,L0B,114.0,0,4154,4154
3057,FREE,L0A,113.0,0,4154,4154
265,ALLOC,L0A,116.0,0,4154,4154
267,MOVE,,,31,2108,2139
266,ALLOC,L0B,117.0,0,4154,4154
268,MOVE,,,31,2139,2170
269,MATMUL,,,128,4352,4480
3061,FREE,L0B,117.0,0,4154,4154
3060,FREE,L0A,116.0,0,4154,4154
272,ALLOC,L0A,119.0,0,4154,4154
274,MOVE,,,31,2170,2201
273,ALLOC,L0B,120.0,0,4154,4154
275,MOVE,,,31,2201,2232
276,MATMUL,,,128,4480,4608
3064,FREE,L0B,120.0,0,4154,4154
3063,FREE,L0A,119.0,0,4154,4154
279,ALLOC,L0A,122.0,0,4154,4154
281,MOVE,,,31,2232,2263
280,ALLOC,L0B,123.0,0,4154,4154
282,MOVE,,,31,2263,2294
283,MATMUL,,,128,4608,4736
3067,FREE,L0B,123.0,0,4154,4154
3066,FREE,L0A,122.0,0,4154,4154
286,ALLOC,L0A,125.0,0,4154,4154
288,MOVE,,,31,2294,2325
287,ALLOC,L0B,126.0,0,4154,4154
289,MOVE,,,31,2325,2356
290,MATMUL,,,128,4736,4864
3070,FREE,L0B,126.0,0,4154,4154
3069,FREE,L0A,125.0,0,4154,4154
293,ALLOC,L0A,128.0,0,4154,4154
295,MOVE,,,31,2356,2387
294,ALLOC,L0B,129.0,0,4154,4154
296,MOVE,,,31,2387,2418
297,MATMUL,,,128,4864,4992
3073,FREE,L0B,129.0,0,4154,4154
3072,FREE,L0A,128.0,0,4154,4154
300,ALLOC,L0A,131.0,0,4154,4154
302,MOVE,,,31,2418,2449
301,ALLOC,L0B,132.0,0,4154,4154
303,MOVE,,,31,2449,2480
304,MATMUL,,,128,4992,5120
3076,FREE,L0B,132.0,0,4154,4154
3075,FREE,L0A,131.0,0,4154,4154
305,COPY_OUT,,,0,0,0
3052,FREE,L0C,108.0,0,4154,4154
309,ALLOC,L0A,135.0,0,4154,4154
311,MOVE,,,31,2480,2511
310,ALLOC,L0B,136.0,0,4154,4154
312,MOVE,,,31,2511,2542
316,ALLOC,L0A,138.0,0,4154,4154
318,MOVE,,,31,2542,2573
317,ALLOC,L0B,139.0,0,4154,4154
319,MOVE,,,31,2573,2604
306,ALLOC,L0C,133.0,0,4154,4154
313,MATMUL,,,128,5120,5248
3080,FREE,L0B,136.0,0,4154,4154
3079,FREE,L0A,135.0,0,4154,4154
320,MATMUL,,,128,5248,5376
3083,FREE,L0B,139.0,0,4154,4154
3082,FREE,L0A,138.0,0,4154,4154
323,ALLOC,L0A,141.0,0,4154,4154
325,MOVE,,,31,2604,2635
324,ALLOC,L0B,142.0,0,4154,4154
326,MOVE,,,31,2635,2666
327,MATMUL,,,128,5376,5504
3086,FREE,L0B,142.0,0,4154,4154
3085,FREE,L0A,141.0,0,4154,4154
330,ALLOC,L0A,144.0,0,4154,4154
332,MOVE,,,31,2666,2697
331,ALLOC,L0B,145.0,0,4154,4154
333,MOVE,,,31,2697,2728
334,MATMUL,,,128,5504,5632
3089,FREE,L0B,145.0,0,4154,4154
3088,FREE,L0A,144.0,0,4154,4154
337,ALLOC,L0A,147.0,0,4154,4154
339,MOVE,,,31,2728,2759
338,ALLOC,L0B,148.0,0,4154,4154
340,MOVE,,,31,2759,2790
341,MATMUL,,,128,5632,5760
3092,FREE,L0B,148.0,0,4154,4154
3091,FREE,L0A,147.0,0,4154,4154
344,ALLOC,L0A,150.0,0,4154,4154
346,MOVE,,,31,2790,2821
345,ALLOC,L0B,151.0,0,4154,4154
347,MOVE,,,31,2821,2852
348,MATMUL,,,128,5760,5888
3095,FREE,L0B,151.0,0,4154,4154
3094,FREE,L0A,150.0,0,4154,4154
351,ALLOC,L0A,153.0,0,4154,4154
353,MOVE,,,31,2852,2883
352,ALLOC,L0B,154.0,0,4154,4154
354,MOVE,,,31,2883,2914
355,MATMUL,,,128,5888,6016
3098,FREE,L0B,154.0,0,4154,4154
3097,FREE,L0A,153.0,0,4154,4154
358,ALLOC,L0A,156.0,0,4154,4154
360,MOVE,,,31,2914,2945
359,ALLOC,L0B,157.0,0,4154,4154
361,MOVE,,,31,2945,2976
362,MATMUL,,,128,6016,6144
3101,FREE,L0B,157.0,0,4154,4154
3100,FREE,L0A,156.0,0,4154,4154
363,COPY_OUT,,,0,0,0
3077,FREE,L0C,133.0,0,4154,4154
367,ALLOC,L0A,160.0,0,4154,4154
369,MOVE,,,31,2976,3007
368,ALLOC,L0B,161.0,0,4154,4154
370,MOVE,,,31,3007,3038
374,ALLOC,L0A,163.0,0,4154,4154
376,MOVE,,,31,3038,3069
375,ALLOC,L0B,164.0,0,4154,4154
377,MOVE,,,31,3069,3100
364,ALLOC,L0C,158.0,0,4154,4154
371,MATMUL,,,128,6144,6272
3105,FREE,L0B,161.0,0,4154,4154
3104,FREE,L0A,160.0,0,4154,4154
378,MATMUL,,,128,6272,6400
3108,FREE,L0B,164.0,0,4154,4154
3107,FREE,L0A,163.0,0,4154,4154
381,ALLOC,L0A,166.0,0,4154,4154
383,MOVE,,,31,3100,3131
382,ALLOC,L0B,167.0,0,4154,4154
384,MOVE,,,31,3131,3162
385,MATMUL,,,128,6400,6528
3111,FREE,L0B,167.0,0,4154,4154
3110,FREE,L0A,166.0,0,4154,4154
388,ALLOC,L0A,169.0,0,4154,4154
390,MOVE,,,31,3162,3193
389,ALLOC,L0B,170.0,0,4154,4154
391,MOVE,,,31,3193,3224
392,MATMUL,,,128,6528,6656
3114,FREE,L0B,170.0,0,4154,4154
3113,FREE,L0A,169.0,0,4154,4154
395,ALLOC,L0A,172.0,0,4154,4154
397,MOVE,,,31,3224,3255
396,ALLOC,L0B,173.0,0,4154,4154
398,MOVE,,,31,3255,3286
399,MATMUL,,,128,6656,6784
3117,FREE,L0B,173.0,0,4154,4154
3116,FREE,L0A,172.0,0,4154,4154
402,ALLOC,L0A,175.0,0,4154,4154
404,MOVE,,,31,3286,3317
403,ALLOC,L0B,176.0,0,4154,4154
405,MOVE,,,31,3317,3348
406,MATMUL,,,128,6784,6912
3120,FREE,L0B,176.0,0,4154,4154
3119,FREE,L0A,175.0,0,4154,4154
409,ALLOC,L0A,178.0,0,4154,4154
411,MOVE,,,31,3348,3379
410,ALLOC,L0B,179.0,0,4154,4154
412,MOVE,,,31,3379,3410
413,MATMUL,,,128,6912,7040
3123,FREE,L0B,179.0,0,4154,4154
3122,FREE,L0A,178.0,0,4154,4154
416,ALLOC,L0A,181.0,0,4154,4154
418,MOVE,,,31,3410,3441
417,ALLOC,L0B,182.0,0,4154,4154
419,MOVE,,,31,3441,3472
420,MATMUL,,,128,7040,7168
3126,FREE,L0B,182.0,0,4154,4154
3125,FREE,L0A,181.0,0,4154,4154
421,COPY_OUT,,,0,0,0
3102,FREE,L0C,158.0,0,4154,4154
425,ALLOC,L0A,185.0,0,4154,4154
427,MOVE,,,31,3472,3503
2945,FREE,L1,1.0,0,4154,4154
426,ALLOC,L0B,186.0,0,4154,4154
428,MOVE,,,31,3503,3534
432,ALLOC,L0A,188.0,0,4154,4154
434,MOVE,,,31,3534,3565
2949,FREE,L1,5.0,0,4154,4154
433,ALLOC,L0B,189.0,0,4154,4154
