NodeId,Op,Type,BufId,Cycles,Start,End
731,ALLOC,L1,317.0,0,29671,29671
732,COPY_IN,,,0,0,0
738,ALLOC,L1,320.0,0,29679,29679
739,COPY_IN,,,0,0,0
745,ALLOC,L1,323.0,0,29687,29687
746,COPY_IN,,,0,0,0
752,ALLOC,L1,326.0,0,29695,29695
753,COPY_IN,,,0,0,0
759,ALLOC,L1,329.0,0,29703,29703
760,COPY_IN,,,0,0,0
766,ALLOC,L1,332.0,0,29711,29711
767,COPY_IN,,,0,0,0
773,ALLOC,L1,335.0,0,29719,29719
774,COPY_IN,,,0,0,0
780,ALLOC,L1,338.0,0,29727,29727
781,COPY_IN,,,0,0,0
787,ALLOC,L1,341.0,0,29735,29735
788,COPY_IN,,,0,0,0
794,ALLOC,L1,344.0,0,29743,29743
795,COPY_IN,,,0,0,0
801,ALLOC,L1,347.0,0,29751,29751
802,COPY_IN,,,0,0,0
808,ALLOC,L1,350.0,0,29759,29759
809,COPY_IN,,,0,0,0
815,ALLOC,L1,353.0,0,29767,29767
816,COPY_IN,,,0,0,0
822,ALLOC,L1,356.0,0,29775,29775
823,COPY_IN,,,0,0,0
831,ALLOC,L1,360.0,0,29785,29785
832,COPY_IN,,,0,0,0
838,ALLOC,L1,363.0,0,29790,29790
839,COPY_IN,,,0,0,0
845,ALLOC,L1,366.0,0,29802,29802
846,COPY_IN,,,0,0,0
852,ALLOC,L1,369.0,0,29810,29810
853,COPY_IN,,,0,0,0
859,ALLOC,L1,372.0,0,29818,29818
860,COPY_IN,,,0,0,0
866,ALLOC,L1,375.0,0,29826,29826
867,COPY_IN,,,0,0,0
873,ALLOC,L1,378.0,0,29834,29834
874,COPY_IN,,,0,0,0
880,ALLOC,L1,381.0,0,29842,29842
881,COPY_IN,,,0,0,0
887,ALLOC,L1,384.0,0,29850,29850
888,COPY_IN,,,0,0,0
894,ALLOC,L1,387.0,0,29858,29858
895,COPY_IN,,,0,0,0
901,ALLOC,L1,390.0,0,29866,29866
902,COPY_IN,,,0,0,0
908,ALLOC,L1,393.0,0,29874,29874
909,COPY_IN,,,0,0,0
915,ALLOC,L1,396.0,0,29882,29882
916,COPY_IN,,,0,0,0
922,ALLOC,L1,399.0,0,29890,29890
923,COPY_IN,,,0,0,0
929,ALLOC,L1,402.0,0,29898,29898
930,COPY_IN,,,0,0,0
936,ALLOC,L1,405.0,0,29906,29906
937,COPY_IN,,,0,0,0
945,ALLOC,L1,409.0,0,29916,29916
946,COPY_IN,,,0,0,0
952,ALLOC,L1,412.0,0,29921,29921
953,COPY_IN,,,0,0,0
959,ALLOC,L1,415.0,0,29933,29933
960,COPY_IN,,,0,0,0
966,ALLOC,L1,418.0,0,29941,29941
967,COPY_IN,,,0,0,0
973,ALLOC,L1,421.0,0,29949,29949
974,COPY_IN,,,0,0,0
980,ALLOC,L1,424.0,0,29957,29957
981,COPY_IN,,,0,0,0
987,ALLOC,L1,427.0,0,29965,29965
988,COPY_IN,,,0,0,0
994,ALLOC,L1,430.0,0,29973,29973
995,COPY_IN,,,0,0,0
1001,ALLOC,L1,433.0,0,29981,29981
1002,COPY_IN,,,0,0,0
1008,ALLOC,L1,436.0,0,29989,29989
1009,COPY_IN,,,0,0,0
1015,ALLOC,L1,439.0,0,29997,29997
1016,COPY_IN,,,0,0,0
1022,ALLOC,L1,442.0,0,30005,30005
1023,COPY_IN,,,0,0,0
1029,ALLOC,L1,445.0,0,30013,30013
1030,COPY_IN,,,0,0,0
1036,ALLOC,L1,448.0,0,30021,30021
1037,COPY_IN,,,0,0,0
1043,ALLOC,L1,451.0,0,30029,30029
1044,COPY_IN,,,0,0,0
1050,ALLOC,L1,454.0,0,30037,30037
1051,COPY_IN,,,0,0,0
1059,ALLOC,L1,458.0,0,30047,30047
1060,COPY_IN,,,0,0,0
1066,ALLOC,L1,461.0,0,30052,30052
1067,COPY_IN,,,0,0,0
1073,ALLOC,L1,464.0,0,30064,30064
1074,COPY_IN,,,0,0,0
1080,ALLOC,L1,467.0,0,30072,30072
1081,COPY_IN,,,0,0,0
1087,ALLOC,L1,470.0,0,30080,30080
1088,COPY_IN,,,0,0,0
1094,ALLOC,L1,473.0,0,30088,30088
1095,COPY_IN,,,0,0,0
1101,ALLOC,L1,476.0,0,30096,30096
1102,COPY_IN,,,0,0,0
1108,ALLOC,L1,479.0,0,30104,30104
1109,COPY_IN,,,0,0,0
1115,ALLOC,L1,482.0,0,30112,30112
1116,COPY_IN,,,0,0,0
1122,ALLOC,L1,485.0,0,30120,30120
1123,COPY_IN,,,0,0,0
1129,ALLOC,L1,488.0,0,30128,30128
1130,COPY_IN,,,0,0,0
1136,ALLOC,L1,491.0,0,30136,30136
1137,COPY_IN,,,0,0,0
1143,ALLOC,L1,494.0,0,30144,30144
1144,COPY_IN,,,0,0,0
1150,ALLOC,L1,497.0,0,30152,30152
1151,COPY_IN,,,0,0,0
1157,ALLOC,L1,500.0,0,30160,30160
1158,COPY_IN,,,0,0,0
1164,ALLOC,L1,503.0,0,30168,30168
1165,COPY_IN,,,0,0,0
1173,ALLOC,L1,507.0,0,30178,30178
1174,COPY_IN,,,0,0,0
1180,ALLOC,L1,510.0,0,30183,30183
1181,COPY_IN,,,0,0,0
1187,ALLOC,L1,513.0,0,30195,30195
1188,COPY_IN,,,0,0,0
1194,ALLOC,L1,516.0,0,30203,30203
1195,COPY_IN,,,0,0,0
1201,ALLOC,L1,519.0,0,30211,30211
1202,COPY_IN,,,0,0,0
1208,ALLOC,L1,522.0,0,30219,30219
1209,COPY_IN,,,0,0,0
1215,ALLOC,L1,525.0,0,30227,30227
1216,COPY_IN,,,0,0,0
1222,ALLOC,L1,528.0,0,30235,30235
1223,COPY_IN,,,0,0,0
1229,ALLOC,L1,531.0,0,30243,30243
1230,COPY_IN,,,0,0,0
1236,ALLOC,L1,534.0,0,30251,30251
1237,COPY_IN,,,0,0,0
1243,ALLOC,L1,537.0,0,30259,30259
1244,COPY_IN,,,0,0,0
1250,ALLOC,L1,540.0,0,30267,30267
1251,COPY_IN,,,0,0,0
1257,ALLOC,L1,543.0,0,30275,30275
1258,COPY_IN,,,0,0,0
1264,ALLOC,L1,546.0,0,30283,30283
1265,COPY_IN,,,0,0,0
1271,ALLOC,L1,549.0,0,30291,30291
1272,COPY_IN,,,0,0,0
1278,ALLOC,L1,552.0,0,30299,30299
1279,COPY_IN,,,0,0,0
1287,ALLOC,L1,556.0,0,30309,30309
1288,COPY_IN,,,0,0,0
1294,ALLOC,L1,559.0,0,30314,30314
1295,COPY_IN,,,0,0,0
1301,ALLOC,L1,562.0,0,30326,30326
1302,COPY_IN,,,0,0,0
1308,ALLOC,L1,565.0,0,30334,30334
1309,COPY_IN,,,0,0,0
1315,ALLOC,L1,568.0,0,30342,30342
1316,COPY_IN,,,0,0,0
1322,ALLOC,L1,571.0,0,30350,30350
1323,COPY_IN,,,0,0,0
1329,ALLOC,L1,574.0,0,30358,30358
1330,COPY_IN,,,0,0,0
1336,ALLOC,L1,577.0,0,30366,30366
1337,COPY_IN,,,0,0,0
1343,ALLOC,L1,580.0,0,30374,30374
1344,COPY_IN,,,0,0,0
1350,ALLOC,L1,583.0,0,30382,30382
1351,COPY_IN,,,0,0,0
1357,ALLOC,L1,586.0,0,30390,30390
1358,COPY_IN,,,0,0,0
1364,ALLOC,L1,589.0,0,30398,30398
1365,COPY_IN,,,0,0,0
1371,ALLOC,L1,592.0,0,30406,30406
1372,COPY_IN,,,0,0,0
1378,ALLOC,L1,595.0,0,30414,30414
1379,COPY_IN,,,0,0,0
1385,ALLOC,L1,598.0,0,30422,30422
1386,COPY_IN,,,0,0,0
1392,ALLOC,L1,601.0,0,30430,30430
1393,COPY_IN,,,0,0,0
1401,ALLOC,L1,605.0,0,30440,30440
1402,COPY_IN,,,0,0,0
1408,ALLOC,L1,608.0,0,30445,30445
1409,COPY_IN,,,0,0,0
1415,ALLOC,L1,611.0,0,30457,30457
1416,COPY_IN,,,0,0,0
1422,ALLOC,L1,614.0,0,30465,30465
1423,COPY_IN,,,0,0,0
1429,ALLOC,L1,617.0,0,30473,30473
1430,COPY_IN,,,0,0,0
1436,ALLOC,L1,620.0,0,30481,30481
1437,COPY_IN,,,0,0,0
1443,ALLOC,L1,623.0,0,30489,30489
1444,COPY_IN,,,0,0,0
1450,ALLOC,L1,626.0,0,30497,30497
1451,COPY_IN,,,0,0,0
1457,ALLOC,L1,629.0,0,30505,30505
1458,COPY_IN,,,0,0,0
1464,ALLOC,L1,632.0,0,30513,30513
1465,COPY_IN,,,0,0,0
1471,ALLOC,L1,635.0,0,30521,30521
1472,COPY_IN,,,0,0,0
1478,ALLOC,L1,638.0,0,30529,30529
1479,COPY_IN,,,0,0,0
1485,ALLOC,L1,641.0,0,30537,30537
1486,COPY_IN,,,0,0,0
1492,ALLOC,L1,644.0,0,30545,30545
1493,COPY_IN,,,0,0,0
1499,ALLOC,L1,647.0,0,30553,30553
1500,COPY_IN,,,0,0,0
1506,ALLOC,L1,650.0,0,30561,30561
1507,COPY_IN,,,0,0,0
1515,ALLOC,L1,654.0,0,30571,30571
1516,COPY_IN,,,0,0,0
1522,ALLOC,L1,657.0,0,30576,30576
1523,COPY_IN,,,0,0,0
1529,ALLOC,L1,660.0,0,30588,30588
1530,COPY_IN,,,0,0,0
1536,ALLOC,L1,663.0,0,30596,30596
1537,COPY_IN,,,0,0,0
1543,ALLOC,L1,666.0,0,30604,30604
1544,COPY_IN,,,0,0,0
1550,ALLOC,L1,669.0,0,30612,30612
1551,COPY_IN,,,0,0,0
1557,ALLOC,L1,672.0,0,30620,30620
1558,COPY_IN,,,0,0,0
1564,ALLOC,L1,675.0,0,30628,30628
1565,COPY_IN,,,0,0,0
1571,ALLOC,L1,678.0,0,30636,30636
1572,COPY_IN,,,0,0,0
1578,ALLOC,L1,681.0,0,30644,30644
1579,COPY_IN,,,0,0,0
1585,ALLOC,L1,684.0,0,30652,30652
1586,COPY_IN,,,0,0,0
1592,ALLOC,L1,687.0,0,30660,30660
1593,COPY_IN,,,0,0,0
1599,ALLOC,L1,690.0,0,30668,30668
1600,COPY_IN,,,0,0,0
1606,ALLOC,L1,693.0,0,30676,30676
1607,COPY_IN,,,0,0,0
1613,ALLOC,L1,696.0,0,30684,30684
1614,COPY_IN,,,0,0,0
1620,ALLOC,L1,699.0,0,30692,30692
1621,COPY_IN,,,0,0,0
1629,ALLOC,L1,703.0,0,30702,30702
1630,COPY_IN,,,0,0,0
1636,ALLOC,L1,706.0,0,30707,30707
1637,COPY_IN,,,0,0,0
1643,ALLOC,L1,709.0,0,30719,30719
1644,COPY_IN,,,0,0,0
1650,ALLOC,L1,712.0,0,30727,30727
1651,COPY_IN,,,0,0,0
1657,ALLOC,L1,715.0,0,30735,30735
1658,COPY_IN,,,0,0,0
1664,ALLOC,L1,718.0,0,30743,30743
1665,COPY_IN,,,0,0,0
1671,ALLOC,L1,721.0,0,30751,30751
1672,COPY_IN,,,0,0,0
1678,ALLOC,L1,724.0,0,30759,30759
1679,COPY_IN,,,0,0,0
1685,ALLOC,L1,727.0,0,30767,30767
1686,COPY_IN,,,0,0,0
1692,ALLOC,L1,730.0,0,30775,30775
1693,COPY_IN,,,0,0,0
1699,ALLOC,L1,733.0,0,30783,30783
1700,COPY_IN,,,0,0,0
1706,ALLOC,L1,736.0,0,30791,30791
1707,COPY_IN,,,0,0,0
1713,ALLOC,L1,739.0,0,30799,30799
1714,COPY_IN,,,0,0,0
1720,ALLOC,L1,742.0,0,30807,30807
1721,COPY_IN,,,0,0,0
1727,ALLOC,L1,745.0,0,30815,30815
1728,COPY_IN,,,0,0,0
1734,ALLOC,L1,748.0,0,30823,30823
1735,COPY_IN,,,0,0,0
1743,ALLOC,L1,752.0,0,30834,30834
1744,COPY_IN,,,0,0,0
1750,ALLOC,L1,755.0,0,30840,30840
1751,COPY_IN,,,0,0,0
1757,ALLOC,L1,758.0,0,30853,30853
1758,COPY_IN,,,0,0,0
1764,ALLOC,L1,761.0,0,30862,30862
1765,COPY_IN,,,0,0,0
1771,ALLOC,L1,764.0,0,30871,30871
1772,COPY_IN,,,0,0,0
1778,ALLOC,L1,767.0,0,30880,30880
1779,COPY_IN,,,0,0,0
1785,ALLOC,L1,770.0,0,30889,30889
1786,COPY_IN,,,0,0,0
1792,ALLOC,L1,773.0,0,30898,30898
1793,COPY_IN,,,0,0,0
1799,ALLOC,L1,776.0,0,30907,30907
1800,COPY_IN,,,0,0,0
1806,ALLOC,L1,779.0,0,30916,30916
1807,COPY_IN,,,0,0,0
1813,ALLOC,L1,782.0,0,30925,30925
1814,COPY_IN,,,0,0,0
1820,ALLOC,L1,785.0,0,30934,30934
1821,COPY_IN,,,0,0,0
1827,ALLOC,L1,788.0,0,30943,30943
1828,COPY_IN,,,0,0,0
1834,ALLOC,L1,791.0,0,30952,30952
1835,COPY_IN,,,0,0,0
1841,ALLOC,L1,794.0,0,30961,30961
1842,COPY_IN,,,0,0,0
1848,ALLOC,L1,797.0,0,30970,30970
1849,COPY_IN,,,0,0,0
1857,ALLOC,L1,801.0,0,30970,30970
1858,COPY_IN,,,0,0,0
1864,ALLOC,L1,804.0,0,30970,30970
1865,COPY_IN,,,0,0,0
1871,ALLOC,L1,807.0,0,30970,30970
1872,COPY_IN,,,0,0,0
1878,ALLOC,L1,810.0,0,30970,30970
1879,COPY_IN,,,0,0,0
1885,ALLOC,L1,813.0,0,30970,30970
1886,COPY_IN,,,0,0,0
1892,ALLOC,L1,816.0,0,30970,30970
1893,COPY_IN,,,0,0,0
1899,ALLOC,L1,819.0,0,30970,30970
1900,COPY_IN,,,0,0,0
1906,ALLOC,L1,822.0,0,30970,30970
1907,COPY_IN,,,0,0,0
1913,ALLOC,L1,825.0,0,30970,30970
1914,COPY_IN,,,0,0,0
1920,ALLOC,L1,828.0,0,30970,30970
1921,COPY_IN,,,0,0,0
1927,ALLOC,L1,831.0,0,30970,30970
1928,COPY_IN,,,0,0,0
1934,ALLOC,L1,834.0,0,30970,30970
1935,COPY_IN,,,0,0,0
1941,ALLOC,L1,837.0,0,30970,30970
1942,COPY_IN,,,0,0,0
1948,ALLOC,L1,840.0,0,30970,30970
1949,COPY_IN,,,0,0,0
1955,ALLOC,L1,843.0,0,30970,30970
1956,COPY_IN,,,0,0,0
1962,ALLOC,L1,846.0,0,30970,30970
1963,COPY_IN,,,0,0,0
3201,ALLOC,L1,1345.0,0,30970,30970
3202,COPY_IN,,,0,0,0
3208,ALLOC,L1,1348.0,0,30970,30970
3209,COPY_IN,,,0,0,0
3215,ALLOC,L1,1351.0,0,30970,30970
3216,COPY_IN,,,0,0,0
3222,ALLOC,L1,1354.0,0,30970,30970
3223,COPY_IN,,,0,0,0
3229,ALLOC,L1,1357.0,0,30970,30970
3230,COPY_IN,,,0,0,0
3236,ALLOC,L1,1360.0,0,30970,30970
3237,COPY_IN,,,0,0,0
3243,ALLOC,L1,1363.0,0,30970,30970
3244,COPY_IN,,,0,0,0
3250,ALLOC,L1,1366.0,0,30970,30970
3251,COPY_IN,,,0,0,0
3257,ALLOC,L1,1369.0,0,30970,30970
3258,COPY_IN,,,0,0,0
3264,ALLOC,L1,1372.0,0,30970,30970
3265,COPY_IN,,,0,0,0
3271,ALLOC,L1,1375.0,0,30970,30970
3272,COPY_IN,,,0,0,0
3278,ALLOC,L1,1378.0,0,30970,30970
3279,COPY_IN,,,0,0,0
3285,ALLOC,L1,1381.0,0,30970,30970
3286,COPY_IN,,,0,0,0
3292,ALLOC,L1,1384.0,0,30970,30970
3293,COPY_IN,,,0,0,0
3299,ALLOC,L1,1387.0,0,30970,30970
3300,COPY_IN,,,0,0,0
3306,ALLOC,L1,1390.0,0,30970,30970
3307,COPY_IN,,,0,0,0
4545,ALLOC,L1,1889.0,0,30970,30970
4546,COPY_IN,,,0,0,0
4552,ALLOC,L1,1892.0,0,30970,30970
4553,COPY_IN,,,0,0,0
4559,ALLOC,L1,1895.0,0,30970,30970
4560,COPY_IN,,,0,0,0
4566,ALLOC,L1,1898.0,0,30970,30970
4567,COPY_IN,,,0,0,0
4573,ALLOC,L1,1901.0,0,30970,30970
4574,COPY_IN,,,0,0,0
4580,ALLOC,L1,1904.0,0,30970,30970
4581,COPY_IN,,,0,0,0
4587,ALLOC,L1,1907.0,0,30970,30970
4588,COPY_IN,,,0,0,0
4594,ALLOC,L1,1910.0,0,30970,30970
4595,COPY_IN,,,0,0,0
4601,ALLOC,L1,1913.0,0,30970,30970
4602,COPY_IN,,,0,0,0
4608,ALLOC,L1,1916.0,0,30970,30970
4609,COPY_IN,,,0,0,0
4615,ALLOC,L1,1919.0,0,30970,30970
4616,COPY_IN,,,0,0,0
4622,ALLOC,L1,1922.0,0,30970,30970
4623,COPY_IN,,,0,0,0
4629,ALLOC,L1,1925.0,0,30970,30970
4630,COPY_IN,,,0,0,0
4636,ALLOC,L1,1928.0,0,30970,30970
4637,COPY_IN,,,0,0,0
4643,ALLOC,L1,1931.0,0,30970,30970
4644,COPY_IN,,,0,0,0
4650,ALLOC,L1,1934.0,0,30970,30970
4651,COPY_IN,,,0,0,0
5889,ALLOC,L1,2433.0,0,30970,30970
5890,COPY_IN,,,0,0,0
5896,ALLOC,L1,2436.0,0,30970,30970
5897,COPY_IN,,,0,0,0
5903,ALLOC,L1,2439.0,0,30970,30970
5904,COPY_IN,,,0,0,0
5910,ALLOC,L1,2442.0,0,30970,30970
5911,COPY_IN,,,0,0,0
5917,ALLOC,L1,2445.0,0,30970,30970
5918,COPY_IN,,,0,0,0
5924,ALLOC,L1,2448.0,0,30970,30970
5925,COPY_IN,,,0,0,0
5931,ALLOC,L1,2451.0,0,30970,30970
5932,COPY_IN,,,0,0,0
5938,ALLOC,L1,2454.0,0,30970,30970
5939,COPY_IN,,,0,0,0
5945,ALLOC,L1,2457.0,0,30970,30970
5946,COPY_IN,,,0,0,0
5952,ALLOC,L1,2460.0,0,30970,30970
5953,COPY_IN,,,0,0,0
5959,ALLOC,L1,2463.0,0,30970,30970
5960,COPY_IN,,,0,0,0
5966,ALLOC,L1,2466.0,0,30970,30970
5967,COPY_IN,,,0,0,0
5973,ALLOC,L1,2469.0,0,30970,30970
5974,COPY_IN,,,0,0,0
5980,ALLOC,L1,2472.0,0,30970,30970
5981,COPY_IN,,,0,0,0
