BufId,SpillCost,Time
445.0,256.0,322
448.0,256.0,324
451.0,256.0,326
454.0,256.0,328
458.0,256.0,330
461.0,256.0,332
464.0,256.0,334
467.0,256.0,336
470.0,256.0,338
473.0,256.0,340
476.0,256.0,342
479.0,256.0,344
482.0,256.0,346
485.0,256.0,348
488.0,256.0,350
491.0,256.0,352
494.0,256.0,354
497.0,256.0,356
500.0,256.0,358
503.0,256.0,360
507.0,256.0,362
510.0,256.0,364
513.0,256.0,366
516.0,256.0,368
519.0,256.0,370
522.0,256.0,372
525.0,256.0,374
528.0,256.0,376
531.0,256.0,378
534.0,256.0,380
537.0,256.0,382
540.0,256.0,384
543.0,256.0,386
546.0,256.0,388
549.0,256.0,390
552.0,256.0,392
556.0,256.0,394
559.0,256.0,396
562.0,256.0,398
565.0,256.0,400
568.0,256.0,402
571.0,256.0,404
574.0,256.0,406
577.0,256.0,408
580.0,256.0,410
583.0,256.0,412
586.0,256.0,414
589.0,256.0,416
592.0,256.0,418
595.0,256.0,420
598.0,256.0,422
601.0,256.0,424
605.0,256.0,426
608.0,256.0,428
611.0,256.0,430
614.0,256.0,432
617.0,256.0,434
620.0,256.0,436
623.0,256.0,438
626.0,256.0,440
629.0,256.0,442
632.0,256.0,444
635.0,256.0,446
638.0,256.0,448
641.0,256.0,450
644.0,256.0,452
647.0,256.0,454
650.0,256.0,456
654.0,256.0,458
657.0,256.0,460
660.0,256.0,462
663.0,256.0,464
666.0,256.0,466
669.0,256.0,468
672.0,256.0,470
675.0,256.0,472
678.0,256.0,474
681.0,256.0,476
684.0,256.0,478
687.0,256.0,480
690.0,256.0,482
693.0,256.0,484
696.0,256.0,486
699.0,256.0,488
703.0,256.0,490
706.0,256.0,492
709.0,256.0,494
712.0,256.0,496
715.0,256.0,498
718.0,256.0,500
721.0,256.0,502
724.0,256.0,504
727.0,256.0,506
730.0,256.0,508
733.0,256.0,510
736.0,256.0,512
739.0,256.0,514
742.0,256.0,516
745.0,256.0,518
748.0,256.0,520
752.0,256.0,522
755.0,256.0,524
758.0,256.0,526
761.0,256.0,528
764.0,256.0,530
767.0,256.0,532
770.0,256.0,534
773.0,256.0,536
776.0,256.0,538
779.0,256.0,540
782.0,256.0,542
785.0,256.0,544
788.0,256.0,546
791.0,256.0,548
794.0,256.0,550
797.0,256.0,552
801.0,256.0,554
804.0,256.0,556
807.0,256.0,558
810.0,256.0,560
813.0,256.0,562
816.0,256.0,564
819.0,256.0,566
822.0,256.0,568
825.0,256.0,570
828.0,256.0,572
831.0,256.0,574
834.0,256.0,576
837.0,256.0,578
840.0,256.0,580
843.0,256.0,582
846.0,256.0,584
1345.0,256.0,586
1348.0,256.0,588
1351.0,256.0,590
1354.0,256.0,592
1357.0,256.0,594
1360.0,256.0,596
1363.0,256.0,598
1366.0,256.0,600
1369.0,256.0,602
1372.0,256.0,604
1375.0,256.0,606
1378.0,256.0,608
1381.0,256.0,610
1384.0,256.0,612
1387.0,256.0,614
1390.0,256.0,616
1889.0,256.0,618
1892.0,256.0,620
1895.0,256.0,622
1898.0,256.0,624
1901.0,256.0,626
1904.0,256.0,628
1907.0,256.0,630
1910.0,256.0,632
1913.0,256.0,634
1916.0,256.0,636
1919.0,256.0,638
1922.0,256.0,640
1925.0,256.0,642
1928.0,256.0,644
1931.0,256.0,646
1934.0,256.0,648
2433.0,256.0,650
2436.0,256.0,652
2439.0,256.0,654
2442.0,256.0,656
2445.0,256.0,658
2448.0,256.0,660
2451.0,256.0,662
2454.0,256.0,664
2457.0,256.0,666
2460.0,256.0,668
2463.0,256.0,670
2466.0,256.0,672
2469.0,256.0,674
2472.0,256.0,676
2475.0,256.0,678
2478.0,256.0,680
2977.0,256.0,682
2980.0,256.0,684
2983.0,256.0,686
2986.0,256.0,688
2989.0,256.0,690
2992.0,256.0,692
2995.0,256.0,694
2998.0,256.0,696
3001.0,256.0,698
3004.0,256.0,700
3007.0,256.0,702
3010.0,256.0,704
3013.0,256.0,706
3016.0,256.0,708
3019.0,256.0,710
3022.0,256.0,712
3521.0,256.0,714
3524.0,256.0,716
3527.0,256.0,718
3530.0,256.0,720
3533.0,256.0,722
3536.0,256.0,724
3539.0,256.0,726
3542.0,256.0,728
3545.0,256.0,730
3548.0,256.0,732
3551.0,256.0,734
3554.0,256.0,736
3557.0,256.0,738
3560.0,256.0,740
3563.0,256.0,742
3566.0,256.0,744
4065.0,256.0,746
4068.0,256.0,748
4071.0,256.0,750
4074.0,256.0,752
4077.0,256.0,754
4080.0,256.0,756
4083.0,256.0,758
4086.0,256.0,760
4089.0,256.0,762
4092.0,256.0,764
4095.0,256.0,766
4098.0,256.0,768
4101.0,256.0,770
4104.0,256.0,772
4107.0,256.0,774
4110.0,256.0,776
4609.0,256.0,778
4612.0,256.0,780
4615.0,256.0,782
4618.0,256.0,784
4621.0,256.0,786
4624.0,256.0,788
4627.0,256.0,790
4630.0,256.0,792
4633.0,256.0,794
4636.0,256.0,796
4639.0,256.0,798
4642.0,256.0,800
4645.0,256.0,802
4648.0,256.0,804
4651.0,256.0,806
4654.0,256.0,808
5153.0,256.0,810
5156.0,256.0,812
5159.0,256.0,814
5162.0,256.0,816
5165.0,256.0,818
5168.0,256.0,820
5171.0,256.0,822
5174.0,256.0,824
5177.0,256.0,826
5180.0,256.0,828
5183.0,256.0,830
5186.0,256.0,832
5189.0,256.0,834
5192.0,256.0,836
5195.0,256.0,838
5198.0,256.0,840
5697.0,256.0,842
5700.0,256.0,844
5703.0,256.0,846
5706.0,256.0,848
5709.0,256.0,850
5712.0,256.0,852
5715.0,256.0,854
5718.0,256.0,856
5721.0,256.0,858
5724.0,256.0,860
5727.0,256.0,862
5730.0,256.0,864
5733.0,256.0,866
5736.0,256.0,868
5739.0,256.0,870
5742.0,256.0,872
6241.0,256.0,874
6244.0,256.0,876
6247.0,256.0,878
6250.0,256.0,880
6253.0,256.0,882
6256.0,256.0,884
6259.0,256.0,886
6262.0,256.0,888
6265.0,256.0,890
6268.0,256.0,892
6271.0,256.0,894
6274.0,256.0,896
6277.0,256.0,898
6280.0,256.0,900
6283.0,256.0,902
6286.0,256.0,904
6785.0,256.0,906
6788.0,256.0,908
6791.0,256.0,910
6794.0,256.0,912
6797.0,256.0,914
6800.0,256.0,916
6803.0,256.0,918
6806.0,256.0,920
6809.0,256.0,922
6812.0,256.0,924
6815.0,256.0,926
6818.0,256.0,928
6821.0,256.0,930
6824.0,256.0,932
6827.0,256.0,934
6830.0,256.0,936
7329.0,256.0,938
7332.0,256.0,940
7335.0,256.0,942
7338.0,256.0,944
7341.0,256.0,946
7344.0,256.0,948
7347.0,256.0,950
7350.0,256.0,952
7353.0,256.0,954
7356.0,256.0,956
7359.0,256.0,958
7362.0,256.0,960
7365.0,256.0,962
7368.0,256.0,964
7371.0,256.0,966
7374.0,256.0,968
7873.0,256.0,970
7876.0,256.0,972
7879.0,256.0,974
7882.0,256.0,976
7885.0,256.0,978
7888.0,256.0,980
7891.0,256.0,982
7894.0,256.0,984
7897.0,256.0,986
7900.0,256.0,988
7903.0,256.0,990
7906.0,256.0,992
7909.0,256.0,994
7912.0,256.0,996
7915.0,256.0,998
7918.0,256.0,1000
8417.0,256.0,1002
8420.0,256.0,1004
8423.0,256.0,1006
8426.0,256.0,1008
8429.0,256.0,1010
8432.0,256.0,1012
8435.0,256.0,1014
8438.0,256.0,1016
8441.0,256.0,1018
8444.0,256.0,1020
8447.0,256.0,1022
8450.0,256.0,1024
8453.0,256.0,1026
8456.0,256.0,1028
8459.0,256.0,1030
