BufId,SpillCost,Time
136.0,384.0,850
423.0,384.0,851
424.0,384.0,852
425.0,384.0,853
426.0,384.0,854
427.0,384.0,855
428.0,384.0,856
429.0,384.0,857
430.0,384.0,858
471.0,384.0,859
473.0,384.0,860
475.0,384.0,861
477.0,384.0,862
511.0,384.0,863
514.0,384.0,864
517.0,384.0,865
520.0,384.0,866
523.0,384.0,867
526.0,384.0,868
529.0,384.0,869
532.0,384.0,870
535.0,384.0,871
538.0,384.0,872
541.0,384.0,873
544.0,384.0,874
547.0,384.0,875
550.0,384.0,876
553.0,384.0,877
94.0,192.0,878
96.0,192.0,878
556.0,384.0,878
31.0,768.0,879
32.0,768.0,880
45.0,768.0,881
47.0,768.0,882
57.0,768.0,883
59.0,768.0,884
69.0,768.0,885
71.0,768.0,886
82.0,768.0,887
84.0,768.0,888
232.0,768.0,889
234.0,768.0,890
236.0,768.0,891
238.0,768.0,892
256.0,768.0,893
258.0,768.0,894
260.0,768.0,895
262.0,768.0,896
432.0,768.0,897
434.0,768.0,898
436.0,768.0,899
438.0,768.0,900
472.0,768.0,901
474.0,768.0,902
476.0,768.0,903
478.0,768.0,904
567.0,768.0,905
569.0,768.0,906
571.0,768.0,907
573.0,768.0,908
591.0,768.0,909
593.0,768.0,910
595.0,768.0,911
597.0,768.0,912
631.0,768.0,913
633.0,768.0,914
635.0,768.0,915
554.0,128.0,916
557.0,128.0,916
83.0,192.0,916
437.0,192.0,916
637.0,768.0,916
33.0,1536.0,918
34.0,1536.0,920
39.0,1536.0,923
40.0,1536.0,929
559.0,1536.0,930
560.0,1536.0,931
561.0,1536.0,932
562.0,1536.0,933
563.0,1536.0,934
564.0,1536.0,935
565.0,1536.0,936
566.0,1536.0,937
671.0,1536.0,938
673.0,1536.0,939
675.0,1536.0,940
677.0,1536.0,941
711.0,1536.0,942
713.0,1536.0,943
715.0,1536.0,944
717.0,1536.0,945
751.0,1536.0,946
753.0,1536.0,947
755.0,1536.0,948
757.0,1536.0,949
791.0,1536.0,950
793.0,1536.0,951
795.0,1536.0,952
518.0,128.0,953
521.0,128.0,953
524.0,128.0,953
527.0,128.0,953
530.0,128.0,953
533.0,128.0,953
536.0,128.0,953
539.0,128.0,953
542.0,128.0,953
545.0,128.0,953
548.0,128.0,953
551.0,128.0,953
797.0,1536.0,953
46.0,3072.0,954
48.0,3072.0,955
58.0,3072.0,956
60.0,3072.0,957
70.0,3072.0,958
72.0,3072.0,959
568.0,3072.0,960
570.0,3072.0,961
572.0,3072.0,962
574.0,3072.0,963
592.0,3072.0,964
594.0,3072.0,965
596.0,3072.0,966
598.0,3072.0,967
632.0,3072.0,968
634.0,3072.0,969
636.0,3072.0,970
638.0,3072.0,971
672.0,3072.0,972
674.0,3072.0,973
676.0,3072.0,974
678.0,3072.0,975
712.0,3072.0,976
714.0,3072.0,977
716.0,3072.0,978
718.0,3072.0,979
752.0,3072.0,980
754.0,3072.0,981
756.0,3072.0,982
758.0,3072.0,983
792.0,3072.0,984
794.0,3072.0,985
796.0,3072.0,986
