BufId,SpillCost,Time
7192.0,32.0,2090
7210.0,32.0,2091
7212.0,32.0,2092
7222.0,32.0,2093
7232.0,32.0,2094
7242.0,32.0,2095
7244.0,32.0,2096
7252.0,32.0,2097
7262.0,32.0,2098
7272.0,32.0,2099
7282.0,32.0,2100
7284.0,32.0,2101
7299.0,32.0,2102
7307.0,32.0,2103
7315.0,32.0,2104
7330.0,32.0,2105
7338.0,32.0,2106
7346.0,32.0,2107
7361.0,32.0,2108
7369.0,32.0,2109
7377.0,32.0,2110
7380.0,32.0,2111
7388.0,32.0,2112
7398.0,32.0,2113
7408.0,32.0,2114
7418.0,32.0,2115
7420.0,32.0,2116
7428.0,32.0,2117
7443.0,32.0,2118
7451.0,32.0,2119
7459.0,32.0,2120
7474.0,32.0,2121
7482.0,32.0,2122
7490.0,32.0,2123
7505.0,32.0,2124
7513.0,32.0,2125
7521.0,32.0,2126
7524.0,32.0,2127
7532.0,32.0,2128
7547.0,32.0,2129
7555.0,32.0,2130
7570.0,32.0,2131
7578.0,32.0,2132
7593.0,32.0,2133
7601.0,32.0,2134
7676.0,32.0,2135
7682.0,32.0,2136
7688.0,32.0,2137
7694.0,32.0,2138
7700.0,32.0,2139
7706.0,32.0,2140
7712.0,32.0,2141
7718.0,32.0,2142
7720.0,32.0,2143
7722.0,32.0,2144
7883.0,32.0,2145
7902.0,32.0,2146
7921.0,32.0,2147
7940.0,32.0,2148
7959.0,32.0,2149
7978.0,32.0,2150
7997.0,32.0,2151
8016.0,32.0,2152
8018.0,32.0,2153
8036.0,32.0,2154
8054.0,32.0,2155
8072.0,32.0,2156
8090.0,32.0,2157
8108.0,32.0,2158
8126.0,32.0,2159
8144.0,32.0,2160
8146.0,32.0,2161
8164.0,32.0,2162
8182.0,32.0,2163
8200.0,32.0,2164
8202.0,32.0,2165
8212.0,32.0,2166
8222.0,32.0,2167
8232.0,32.0,2168
8234.0,32.0,2169
8244.0,32.0,2170
8254.0,32.0,2171
8264.0,32.0,2172
8266.0,32.0,2173
8276.0,32.0,2174
8286.0,32.0,2175
8296.0,32.0,2176
8298.0,32.0,2177
8308.0,32.0,2178
8318.0,32.0,2179
8328.0,32.0,2180
8380.0,32.0,2181
8386.0,32.0,2182
8392.0,32.0,2183
8398.0,32.0,2184
8404.0,32.0,2185
8410.0,32.0,2186
8416.0,32.0,2187
8422.0,32.0,2188
8424.0,32.0,2189
8426.0,32.0,2190
8587.0,32.0,2191
8606.0,32.0,2192
8625.0,32.0,2193
8644.0,32.0,2194
8663.0,32.0,2195
8682.0,32.0,2196
8701.0,32.0,2197
8720.0,32.0,2198
8722.0,32.0,2199
8740.0,32.0,2200
8758.0,32.0,2201
8776.0,32.0,2202
8794.0,32.0,2203
8812.0,32.0,2204
8830.0,32.0,2205
8848.0,32.0,2206
8850.0,32.0,2207
8868.0,32.0,2208
8886.0,32.0,2209
8904.0,32.0,2210
8906.0,32.0,2211
8916.0,32.0,2212
8926.0,32.0,2213
8936.0,32.0,2214
8938.0,32.0,2215
8948.0,32.0,2216
8958.0,32.0,2217
8968.0,32.0,2218
8970.0,32.0,2219
8980.0,32.0,2220
8990.0,32.0,2221
9000.0,32.0,2222
9002.0,32.0,2223
9012.0,32.0,2224
9022.0,32.0,2225
9032.0,32.0,2226
9074.0,32.0,2227
9080.0,32.0,2228
9086.0,32.0,2229
9092.0,32.0,2230
9098.0,32.0,2231
9104.0,32.0,2232
9110.0,32.0,2233
9116.0,32.0,2234
9118.0,32.0,2235
9120.0,32.0,2236
9281.0,32.0,2237
9300.0,32.0,2238
9319.0,32.0,2239
9338.0,32.0,2240
9357.0,32.0,2241
9376.0,32.0,2242
9395.0,32.0,2243
9414.0,32.0,2244
9416.0,32.0,2245
9434.0,32.0,2246
9452.0,32.0,2247
9470.0,32.0,2248
9488.0,32.0,2249
9506.0,32.0,2250
9524.0,32.0,2251
9542.0,32.0,2252
9544.0,32.0,2253
9562.0,32.0,2254
9580.0,32.0,2255
9598.0,32.0,2256
9600.0,32.0,2257
9610.0,32.0,2258
9620.0,32.0,2259
9630.0,32.0,2260
9632.0,32.0,2261
9642.0,32.0,2262
9652.0,32.0,2263
9662.0,32.0,2264
9664.0,32.0,2265
9674.0,32.0,2266
9684.0,32.0,2267
9694.0,32.0,2268
9696.0,32.0,2269
9706.0,32.0,2270
9716.0,32.0,2271
9726.0,32.0,2272
9776.0,32.0,2273
9778.0,32.0,2274
9939.0,32.0,2275
9958.0,32.0,2276
9977.0,32.0,2277
9996.0,32.0,2278
10015.0,32.0,2279
10034.0,32.0,2280
10053.0,32.0,2281
10072.0,32.0,2282
10074.0,32.0,2283
10092.0,32.0,2284
10110.0,32.0,2285
10128.0,32.0,2286
10146.0,32.0,2287
10164.0,32.0,2288
10182.0,32.0,2289
10200.0,32.0,2290
10202.0,32.0,2291
10220.0,32.0,2292
10238.0,32.0,2293
10256.0,32.0,2294
10258.0,32.0,2295
10268.0,32.0,2296
10278.0,32.0,2297
10288.0,32.0,2298
10290.0,32.0,2299
10300.0,32.0,2300
10310.0,32.0,2301
10320.0,32.0,2302
10322.0,32.0,2303
10332.0,32.0,2304
10342.0,32.0,2305
10352.0,32.0,2306
10354.0,32.0,2307
10364.0,32.0,2308
10374.0,32.0,2309
10384.0,32.0,2310
10420.0,32.0,2311
10581.0,32.0,2312
10600.0,32.0,2313
10619.0,32.0,2314
10638.0,32.0,2315
10657.0,32.0,2316
10676.0,32.0,2317
10695.0,32.0,2318
10714.0,32.0,2319
10716.0,32.0,2320
10734.0,32.0,2321
10752.0,32.0,2322
10770.0,32.0,2323
10788.0,32.0,2324
10806.0,32.0,2325
10824.0,32.0,2326
10842.0,32.0,2327
10844.0,32.0,2328
10862.0,32.0,2329
10880.0,32.0,2330
10898.0,32.0,2331
10900.0,32.0,2332
10910.0,32.0,2333
10920.0,32.0,2334
10930.0,32.0,2335
10932.0,32.0,2336
10942.0,32.0,2337
10952.0,32.0,2338
10962.0,32.0,2339
10964.0,32.0,2340
10974.0,32.0,2341
10984.0,32.0,2342
10994.0,32.0,2343
10996.0,32.0,2344
11006.0,32.0,2345
11016.0,32.0,2346
11026.0,32.0,2347
11076.0,32.0,2348
11094.0,32.0,2349
11112.0,32.0,2350
11130.0,32.0,2351
11132.0,32.0,2352
11142.0,32.0,2353
11152.0,32.0,2354
11162.0,32.0,2355
11164.0,32.0,2356
11174.0,32.0,2357
11184.0,32.0,2358
11194.0,32.0,2359
11196.0,32.0,2360
11206.0,32.0,2361
11216.0,32.0,2362
11226.0,32.0,2363
11228.0,32.0,2364
11238.0,32.0,2365
11248.0,32.0,2366
11258.0,32.0,2367
11300.0,32.0,2368
11310.0,32.0,2369
11320.0,32.0,2370
11330.0,32.0,2371
11332.0,32.0,2372
11342.0,32.0,2373
11352.0,32.0,2374
11362.0,32.0,2375
11364.0,32.0,2376
11374.0,32.0,2377
11384.0,32.0,2378
11394.0,32.0,2379
11396.0,32.0,2380
11406.0,32.0,2381
11416.0,32.0,2382
11426.0,32.0,2383
11468.0,32.0,2384
11478.0,32.0,2385
11488.0,32.0,2386
11498.0,32.0,2387
11500.0,32.0,2388
11510.0,32.0,2389
11520.0,32.0,2390
11530.0,32.0,2391
11532.0,32.0,2392
11542.0,32.0,2393
11552.0,32.0,2394
11562.0,32.0,2395
11604.0,32.0,2396
11614.0,32.0,2397
11624.0,32.0,2398
11634.0,32.0,2399
11636.0,32.0,2400
11646.0,32.0,2401
11656.0,32.0,2402
11666.0,32.0,2403
11708.0,32.0,2404
11718.0,32.0,2405
11728.0,32.0,2406
729.0,16.0,2407
738.0,16.0,2407
11738.0,32.0,2407
103.0,64.0,2408
155.0,64.0,2409
161.0,64.0,2410
213.0,64.0,2411
217.0,64.0,2412
220.0,64.0,2413
272.0,64.0,2414
276.0,64.0,2415
278.0,64.0,2416
281.0,64.0,2417
333.0,64.0,2418
337.0,64.0,2419
339.0,64.0,2420
341.0,64.0,2421
396.0,64.0,2422
400.0,64.0,2423
402.0,64.0,2424
404.0,64.0,2425
456.0,64.0,2426
460.0,64.0,2427
462.0,64.0,2428
464.0,64.0,2429
469.0,64.0,2430
529.0,64.0,2431
533.0,64.0,2432
535.0,64.0,2433
537.0,64.0,2434
589.0,64.0,2435
593.0,64.0,2436
595.0,64.0,2437
597.0,64.0,2438
651.0,64.0,2439
655.0,64.0,2440
657.0,64.0,2441
659.0,64.0,2442
711.0,64.0,2443
715.0,64.0,2444
717.0,64.0,2445
719.0,64.0,2446
723.0,64.0,2447
735.0,64.0,2448
740.0,64.0,2449
797.0,64.0,2450
801.0,64.0,2451
803.0,64.0,2452
805.0,64.0,2453
857.0,64.0,2454
861.0,64.0,2455
863.0,64.0,2456
865.0,64.0,2457
919.0,64.0,2458
923.0,64.0,2459
925.0,64.0,2460
927.0,64.0,2461
979.0,64.0,2462
983.0,64.0,2463
985.0,64.0,2464
987.0,64.0,2465
991.0,64.0,2466
1049.0,64.0,2467
1053.0,64.0,2468
1055.0,64.0,2469
1057.0,64.0,2470
1109.0,64.0,2471
1113.0,64.0,2472
1115.0,64.0,2473
1117.0,64.0,2474
1171.0,64.0,2475
1175.0,64.0,2476
1177.0,64.0,2477
1179.0,64.0,2478
1231.0,64.0,2479
1235.0,64.0,2480
1237.0,64.0,2481
1239.0,64.0,2482
1243.0,64.0,2483
1253.0,64.0,2484
1257.0,64.0,2485
1355.0,64.0,2486
1359.0,64.0,2487
1361.0,64.0,2488
1363.0,64.0,2489
1415.0,64.0,2490
1419.0,64.0,2491
1421.0,64.0,2492
1423.0,64.0,2493
1477.0,64.0,2494
1481.0,64.0,2495
1483.0,64.0,2496
1485.0,64.0,2497
1525.0,64.0,2498
1529.0,64.0,2499
1531.0,64.0,2500
1533.0,64.0,2501
1537.0,64.0,2502
1560.0,64.0,2503
1564.0,64.0,2504
1566.0,64.0,2505
1568.0,64.0,2506
1572.0,64.0,2507
1574.0,64.0,2508
1576.0,64.0,2509
1580.0,64.0,2510
1582.0,64.0,2511
1584.0,64.0,2512
1588.0,64.0,2513
1598.0,64.0,2514
1602.0,64.0,2515
2061.0,64.0,2516
2063.0,64.0,2517
2065.0,64.0,2518
2068.0,64.0,2519
2070.0,64.0,2520
2072.0,64.0,2521
2074.0,64.0,2522
2076.0,64.0,2523
2079.0,64.0,2524
2081.0,64.0,2525
2083.0,64.0,2526
2085.0,64.0,2527
2087.0,64.0,2528
2089.0,64.0,2529
2091.0,64.0,2530
2094.0,64.0,2531
2096.0,64.0,2532
2098.0,64.0,2533
2100.0,64.0,2534
2102.0,64.0,2535
2104.0,64.0,2536
2106.0,64.0,2537
2108.0,64.0,2538
2110.0,64.0,2539
2116.0,64.0,2540
2118.0,64.0,2541
2120.0,64.0,2542
2125.0,64.0,2543
2127.0,64.0,2544
2129.0,64.0,2545
2131.0,64.0,2546
2133.0,64.0,2547
2135.0,64.0,2548
2137.0,64.0,2549
2139.0,64.0,2550
2143.0,64.0,2551
2145.0,64.0,2552
2149.0,64.0,2553
2151.0,64.0,2554
2153.0,64.0,2555
2155.0,64.0,2556
2157.0,64.0,2557
2159.0,64.0,2558
2161.0,64.0,2559
2163.0,64.0,2560
2167.0,64.0,2561
2169.0,64.0,2562
2295.0,64.0,2563
2297.0,64.0,2564
2299.0,64.0,2565
2301.0,64.0,2566
2303.0,64.0,2567
2305.0,64.0,2568
2307.0,64.0,2569
2309.0,64.0,2570
2313.0,64.0,2571
2315.0,64.0,2572
2363.0,64.0,2573
2365.0,64.0,2574
2367.0,64.0,2575
2369.0,64.0,2576
2371.0,64.0,2577
2373.0,64.0,2578
2375.0,64.0,2579
2377.0,64.0,2580
2381.0,64.0,2581
2383.0,64.0,2582
2963.0,64.0,2583
2993.0,64.0,2584
3023.0,64.0,2585
3053.0,64.0,2586
3083.0,64.0,2587
3113.0,64.0,2588
3143.0,64.0,2589
3173.0,64.0,2590
3200.0,64.0,2591
3251.0,64.0,2592
3302.0,64.0,2593
3353.0,64.0,2594
3404.0,64.0,2595
3455.0,64.0,2596
3506.0,64.0,2597
3510.0,64.0,2599
3558.0,64.0,2600
3586.0,64.0,2602
3614.0,64.0,2604
3642.0,64.0,2606
3670.0,64.0,2608
3698.0,64.0,2610
3726.0,64.0,2612
3754.0,64.0,2614
3762.0,64.0,2615
3764.0,64.0,2616
3766.0,64.0,2617
3768.0,64.0,2618
3770.0,64.0,2619
3772.0,64.0,2620
3774.0,64.0,2621
3776.0,64.0,2622
3780.0,64.0,2623
3782.0,64.0,2624
3832.0,64.0,2625
3836.0,64.0,2626
3840.0,64.0,2627
3844.0,64.0,2628
3848.0,64.0,2629
3852.0,64.0,2630
3856.0,64.0,2631
3860.0,64.0,2632
3862.0,64.0,2633
3880.0,64.0,2634
3898.0,64.0,2635
3916.0,64.0,2636
3934.0,64.0,2637
3952.0,64.0,2638
3970.0,64.0,2639
3973.0,64.0,2641
3989.0,64.0,2642
4008.0,64.0,2644
4027.0,64.0,2646
4046.0,64.0,2648
4065.0,64.0,2650
4084.0,64.0,2652
4103.0,64.0,2654
4122.0,64.0,2656
4128.0,64.0,2657
4130.0,64.0,2658
4132.0,64.0,2659
4134.0,64.0,2660
4136.0,64.0,2661
4138.0,64.0,2662
4140.0,64.0,2663
4142.0,64.0,2664
4146.0,64.0,2665
4148.0,64.0,2666
4198.0,64.0,2667
4202.0,64.0,2668
4206.0,64.0,2669
4210.0,64.0,2670
4214.0,64.0,2671
4218.0,64.0,2672
4222.0,64.0,2673
4226.0,64.0,2674
4228.0,64.0,2675
4246.0,64.0,2676
4264.0,64.0,2677
4282.0,64.0,2678
4300.0,64.0,2679
4318.0,64.0,2680
4336.0,64.0,2681
4339.0,64.0,2683
4355.0,64.0,2684
4374.0,64.0,2686
4393.0,64.0,2688
4412.0,64.0,2690
4431.0,64.0,2692
4450.0,64.0,2694
4469.0,64.0,2696
4488.0,64.0,2698
4910.0,64.0,2699
4912.0,64.0,2700
4914.0,64.0,2701
4916.0,64.0,2702
4918.0,64.0,2703
4920.0,64.0,2704
4922.0,64.0,2705
4926.0,64.0,2706
4928.0,64.0,2707
4978.0,64.0,2708
4982.0,64.0,2709
4986.0,64.0,2710
4990.0,64.0,2711
4994.0,64.0,2712
4998.0,64.0,2713
5002.0,64.0,2714
5006.0,64.0,2715
5008.0,64.0,2716
5026.0,64.0,2717
5044.0,64.0,2718
5062.0,64.0,2719
5080.0,64.0,2720
5098.0,64.0,2721
5116.0,64.0,2722
5119.0,64.0,2724
5135.0,64.0,2725
5154.0,64.0,2727
5173.0,64.0,2729
5192.0,64.0,2731
5211.0,64.0,2733
5230.0,64.0,2735
5249.0,64.0,2737
5268.0,64.0,2739
5402.0,64.0,2740
5404.0,64.0,2741
5406.0,64.0,2742
5410.0,64.0,2743
5412.0,64.0,2744
5462.0,64.0,2745
5466.0,64.0,2746
5470.0,64.0,2747
5474.0,64.0,2748
5478.0,64.0,2749
5482.0,64.0,2750
5486.0,64.0,2751
5490.0,64.0,2752
5492.0,64.0,2753
5510.0,64.0,2754
5528.0,64.0,2755
5546.0,64.0,2756
5564.0,64.0,2757
5582.0,64.0,2758
5600.0,64.0,2759
5603.0,64.0,2761
5619.0,64.0,2762
5638.0,64.0,2764
5657.0,64.0,2766
5676.0,64.0,2768
5695.0,64.0,2770
5714.0,64.0,2772
5733.0,64.0,2774
5752.0,64.0,2776
6084.0,64.0,2777
6088.0,64.0,2778
6092.0,64.0,2779
6096.0,64.0,2780
6100.0,64.0,2781
6104.0,64.0,2782
6108.0,64.0,2783
6112.0,64.0,2784
6114.0,64.0,2785
6132.0,64.0,2786
6150.0,64.0,2787
6168.0,64.0,2788
6186.0,64.0,2789
6204.0,64.0,2790
6222.0,64.0,2791
6225.0,64.0,2793
6241.0,64.0,2794
6260.0,64.0,2796
6279.0,64.0,2798
6298.0,64.0,2800
6317.0,64.0,2802
6336.0,64.0,2804
6355.0,64.0,2806
6374.0,64.0,2808
6566.0,64.0,2809
6570.0,64.0,2810
6574.0,64.0,2811
6578.0,64.0,2812
6582.0,64.0,2813
6586.0,64.0,2814
6590.0,64.0,2815
6594.0,64.0,2816
6596.0,64.0,2817
6614.0,64.0,2818
6632.0,64.0,2819
6650.0,64.0,2820
6668.0,64.0,2821
6686.0,64.0,2822
6704.0,64.0,2823
6707.0,64.0,2825
6723.0,64.0,2826
6742.0,64.0,2828
6761.0,64.0,2830
6780.0,64.0,2832
6799.0,64.0,2834
6818.0,64.0,2836
6837.0,64.0,2838
6856.0,64.0,2840
7604.0,64.0,2841
7619.0,64.0,2842
7634.0,64.0,2843
7649.0,64.0,2844
7652.0,64.0,2845
7654.0,64.0,2846
7656.0,64.0,2847
7658.0,64.0,2848
7660.0,64.0,2849
7662.0,64.0,2850
7664.0,64.0,2851
7666.0,64.0,2852
7668.0,64.0,2853
7672.0,64.0,2854
7674.0,64.0,2855
7724.0,64.0,2856
7728.0,64.0,2857
7732.0,64.0,2858
7736.0,64.0,2859
7740.0,64.0,2860
7744.0,64.0,2861
7748.0,64.0,2862
7752.0,64.0,2863
7754.0,64.0,2864
7772.0,64.0,2865
7790.0,64.0,2866
7808.0,64.0,2867
7826.0,64.0,2868
7844.0,64.0,2869
7862.0,64.0,2870
